Timestamp(ms),M_x(µT),M_y(µT),M_z(µT),M(µT)
212584,-175.387,-28.400,-38.627,181.822
212595,-175.507,-28.587,-38.893,182.023
212607,-175.333,-28.853,-39.040,181.930
212619,-175.080,-29.213,-39.307,181.801
212631,-174.960,-29.347,-39.627,181.776
212643,-174.800,-29.560,-40.187,181.780
212654,-174.840,-29.493,-40.560,181.890
212666,-174.827,-29.387,-41.240,182.013
212678,-174.947,-29.307,-41.907,182.267
212690,-174.840,-29.653,-42.493,182.357
212701,-174.987,-30.080,-43.053,182.698
212713,-174.827,-30.453,-43.680,182.756
212725,-174.720,-30.613,-44.093,182.780
212737,-174.520,-30.933,-44.253,182.681
212749,-174.320,-31.067,-44.147,182.487
212783,-174.480,-30.933,-43.667,182.502
212794,-174.507,-30.933,-43.240,182.426
212806,-174.640,-30.973,-42.867,182.472
212818,-174.840,-31.187,-42.707,182.662
212830,-174.960,-31.240,-42.667,182.777
212841,-175.027,-31.533,-42.480,182.848
212853,-175.107,-31.547,-42.160,182.852
212865,-175.227,-31.413,-41.773,182.856
212877,-175.373,-31.160,-41.240,182.832
212889,-175.360,-31.280,-40.600,182.696
212900,-175.373,-31.347,-40.133,182.617
212912,-175.413,-31.093,-40.053,182.595
212924,-175.480,-31.013,-40.213,182.681
212936,-175.800,-31.040,-40.013,182.949
212947,-175.973,-31.213,-40.080,183.159
212959,-176.133,-31.173,-40.227,183.338
212993,-176.467,-30.947,-39.853,183.539
213005,-176.400,-30.827,-39.560,183.391
213017,-176.267,-30.747,-39.333,183.200
213029,-176.293,-30.840,-39.000,183.171
213040,-176.387,-30.920,-38.667,183.203
213052,-176.507,-30.947,-38.480,183.284
213064,-176.813,-30.733,-38.227,183.491
213076,-176.920,-30.640,-38.120,183.556
213087,-177.013,-30.653,-37.733,183.568
213099,-177.000,-30.587,-37.640,183.525
213111,-177.253,-30.480,-37.520,183.727
213123,-177.307,-30.413,-37.347,183.732
213135,-177.360,-30.480,-37.400,183.805
213146,-177.427,-30.667,-37.587,183.939
213180,-177.187,-30.600,-38.013,183.784
213192,-177.293,-30.467,-37.853,183.831
213204,-177.293,-30.493,-37.707,183.806
213216,-177.107,-30.200,-37.600,183.555
213227,-177.107,-30.227,-37.587,183.557
213239,-177.267,-30.173,-37.720,183.730
213251,-177.347,-30.093,-37.760,183.802
213263,-177.293,-30.120,-38.053,183.816
213275,-177.067,-30.120,-38.293,183.647
213286,-177.067,-30.320,-38.427,183.708
213298,-176.907,-30.187,-38.413,183.529
213310,-176.853,-30.213,-38.360,183.471
213322,-176.907,-30.160,-38.227,183.485
213333,-177.133,-30.120,-37.880,183.626
213345,-177.400,-29.933,-37.787,183.833
213379,-177.920,-29.867,-37.347,184.234
213391,-178.120,-29.827,-37.160,184.383
213403,-178.160,-29.907,-36.800,184.363
213415,-178.147,-29.733,-36.653,184.293
213426,-178.133,-29.933,-36.413,184.265
213438,-178.147,-29.947,-35.947,184.188
213450,-178.267,-29.907,-35.733,184.256
213462,-178.467,-29.667,-35.400,184.346
213473,-178.773,-29.907,-34.667,184.543
213485,-179.053,-30.000,-33.827,184.674
213497,-179.347,-29.973,-33.533,184.900
213509,-179.547,-29.840,-33.413,185.051
213521,-179.773,-30.067,-33.533,185.329
213532,-180.093,-30.200,-33.787,185.707
213544,-179.867,-30.187,-33.880,185.502
213578,-179.933,-30.107,-33.600,185.503
213590,-179.987,-30.067,-33.253,185.486
213602,-180.240,-30.000,-32.840,185.647
213613,-180.013,-30.200,-32.613,185.420
213625,-180.333,-30.493,-32.333,185.729
213637,-180.440,-30.667,-31.907,185.788
213649,-180.627,-30.907,-31.240,185.896
213661,-180.947,-31.120,-30.360,186.096
213672,-181.280,-31.360,-29.293,186.290
213684,-181.400,-31.747,-28.213,186.306
213696,-181.627,-31.880,-27.307,186.414
213708,-181.640,-31.933,-26.507,186.321
213720,-182.040,-32.187,-25.480,186.611
213731,-182.400,-32.173,-24.333,186.807
213743,-182.667,-31.960,-23.573,186.934
213777,-183.587,-31.387,-22.813,187.642
213789,-183.720,-31.040,-22.693,187.701
213801,-183.853,-30.773,-22.787,187.799
213812,-183.867,-30.693,-22.640,187.781
213824,-184.040,-31.080,-22.493,187.996
213836,-184.080,-31.360,-22.373,188.068
213848,-184.267,-31.280,-21.853,188.176
213860,-184.973,-31.240,-20.440,188.703
213871,-185.933,-31.467,-18.240,189.457
213883,-186.627,-31.480,-15.573,189.903
213895,-187.227,-31.320,-13.107,190.280
213907,-187.840,-31.453,-11.360,190.794
213918,-188.267,-31.853,-9.933,191.201
213930,-188.547,-31.960,-8.747,191.436
213942,-188.733,-31.747,-7.467,191.530
213976,-189.400,-32.253,-3.000,192.150
213988,-189.800,-32.707,-1.000,192.600
213999,-189.987,-33.493,0.893,192.918
214011,-190.160,-34.360,2.987,193.262
214023,-190.333,-35.400,5.200,193.667
214035,-190.333,-36.307,7.693,193.918
214047,-190.307,-36.960,10.187,194.130
214058,-190.307,-37.373,11.867,194.304
214070,-190.173,-37.573,13.053,194.289
214082,-190.000,-37.667,14.387,194.231
214094,-189.960,-37.667,15.293,194.261
214106,-189.987,-37.600,15.893,194.323
214117,-189.907,-38.240,16.373,194.409
214129,-189.973,-38.640,16.240,194.542
214141,-190.013,-39.240,16.147,194.693
214153,-189.933,-40.187,16.947,194.876
214187,-189.720,-41.040,18.973,195.033
214198,-189.520,-40.960,19.547,194.878
214210,-189.573,-40.907,18.693,194.835
214222,-189.667,-40.520,18.413,194.819
214234,-189.573,-40.013,18.520,194.633
214246,-189.507,-39.613,18.373,194.473
214257,-189.467,-39.613,18.240,194.421
214269,-189.667,-39.560,18.133,194.595
214281,-189.387,-39.467,17.867,194.279
214293,-189.280,-39.467,17.493,194.141
214304,-189.227,-39.640,16.893,194.071
214316,-189.293,-39.760,16.533,194.129
214328,-189.253,-39.640,15.987,194.020
214340,-189.227,-39.427,15.587,193.918
214352,-189.360,-39.320,15.387,194.010
214385,-189.333,-38.573,14.907,193.797
214397,-189.360,-38.013,14.547,193.685
214409,-189.507,-37.773,14.187,193.755
214421,-189.267,-37.653,13.573,193.453
214433,-188.987,-37.413,12.960,193.090
214444,-188.880,-37.347,12.453,192.939
214456,-188.933,-37.280,12.267,192.967
214468,-188.973,-37.147,12.067,192.967
214480,-188.787,-36.933,12.147,192.749
214492,-188.907,-36.613,12.307,192.815
214503,-188.827,-36.240,12.667,192.690
214515,-188.853,-35.813,12.880,192.650
214527,-188.947,-35.080,12.640,192.591
214539,-189.067,-34.813,12.707,192.665
214550,-189.173,-34.680,12.867,192.756
214584,-189.213,-34.493,12.080,192.711
214596,-189.320,-34.200,11.320,192.717
214608,-189.613,-34.187,10.653,192.965
214620,-189.507,-34.187,10.013,192.826
214631,-189.453,-34.080,9.440,192.726
214643,-189.533,-33.840,9.120,192.746
214655,-189.613,-33.813,9.240,192.826
214667,-189.693,-33.573,9.107,192.857
214679,-189.613,-33.227,9.107,192.718
214690,-189.587,-33.173,8.760,192.666
214702,-189.653,-33.213,8.013,192.706
214714,-189.747,-33.187,7.240,192.763
214726,-189.800,-33.067,6.427,192.766
214737,-189.800,-33.307,5.693,192.784
214749,-189.867,-33.667,5.307,192.901
214783,-189.760,-33.827,4.427,192.802
214795,-189.707,-33.787,4.093,192.735
214807,-189.640,-33.960,3.840,192.695
214819,-189.760,-33.933,3.533,192.803
214830,-189.720,-33.933,3.293,192.759
214842,-189.827,-34.013,2.973,192.873
214854,-190.040,-34.053,2.653,193.085
214866,-190.173,-34.133,2.173,193.225
214877,-190.187,-34.027,1.827,193.215
214889,-190.093,-33.960,1.707,193.111
214901,-190.053,-34.040,1.933,193.087
214913,-189.987,-34.040,1.893,193.021
214925,-189.600,-34.040,1.760,192.640
214936,-189.613,-34.027,2.013,192.653
214948,-189.400,-34.133,2.293,192.465
214982,-188.987,-33.960,2.560,192.031
214994,-188.907,-34.160,2.360,191.985
215006,-188.720,-34.240,2.133,191.813
215017,-188.840,-34.227,1.827,191.925
215029,-188.973,-34.120,1.747,192.037
215041,-188.880,-34.173,1.907,191.956
215053,-188.920,-34.107,1.467,191.980
215065,-189.040,-34.067,1.320,192.090
215076,-188.960,-34.240,1.000,192.040
215088,-189.040,-34.413,0.800,192.148
215100,-188.947,-34.640,0.747,192.097
215112,-188.800,-34.640,0.600,191.952
215123,-188.760,-34.667,0.653,191.918
215135,-188.787,-34.853,0.680,191.978
215147,-188.920,-34.773,0.707,192.095
215159,-188.800,-34.907,0.840,192.002
215193,-188.747,-34.813,0.773,191.932
215205,-188.667,-34.867,0.787,191.863
215216,-188.480,-34.933,0.653,191.691
215228,-188.427,-35.053,0.413,191.660
215240,-188.333,-35.053,0.160,191.568
215252,-188.387,-35.013,0.067,191.613
215263,-188.467,-34.760,-0.200,191.645
215275,-188.533,-34.893,-0.080,191.735
215287,-188.587,-34.867,0.120,191.783
215299,-188.467,-35.120,0.280,191.711
215311,-188.333,-35.107,0.253,191.578
215322,-188.267,-35.307,-0.107,191.549
215334,-188.267,-35.333,0.053,191.554
215346,-188.133,-35.307,-0.040,191.418
215358,-188.080,-35.240,-0.040,191.353
215392,-188.093,-35.187,-0.560,191.357
215403,-187.840,-35.133,-0.760,191.099
215415,-187.800,-35.107,-0.800,191.055
215427,-187.800,-35.293,-0.973,191.090
215439,-187.507,-35.667,-0.880,190.871
215450,-187.507,-35.720,-0.893,190.881
215462,-187.613,-35.707,-1.000,190.984
215474,-187.693,-35.587,-1.093,191.040
215486,-187.693,-35.480,-0.933,191.020
215498,-187.693,-35.493,-0.960,191.022
215509,-187.560,-35.507,-0.973,190.894
215521,-187.680,-35.413,-1.067,190.995
215533,-187.827,-35.427,-1.147,191.142
215545,-187.827,-35.453,-0.960,191.146
215557,-187.853,-35.387,-0.920,191.159
215590,-187.787,-35.867,-1.067,191.184
215602,-187.627,-35.573,-1.133,190.973
215614,-187.413,-35.640,-1.067,190.775
215626,-187.507,-35.840,-1.027,190.904
215638,-187.320,-36.227,-1.013,190.794
215649,-186.973,-36.000,-0.907,190.410
215661,-186.933,-35.840,-0.627,190.339
215673,-187.040,-35.960,-0.147,190.465
215685,-186.907,-36.080,-0.120,190.357
215697,-186.667,-35.880,-0.267,190.084
215708,-186.733,-35.613,-0.187,190.099
215720,-186.773,-35.480,0.000,190.113
215732,-186.800,-35.800,0.040,190.200
215744,-186.760,-35.827,-0.040,190.165
215755,-186.680,-35.800,0.013,190.082
215789,-186.507,-35.947,0.120,189.939
215801,-186.200,-36.027,0.293,189.653
215813,-186.253,-36.067,0.027,189.713
215825,-186.240,-36.213,0.213,189.728
215836,-186.173,-36.427,0.320,189.704
215848,-186.027,-36.267,0.347,189.529
215860,-186.080,-36.120,0.547,189.554
215872,-186.187,-35.947,1.040,189.628
215884,-186.253,-35.973,1.147,189.699
215895,-185.973,-36.013,1.187,189.432
215907,-185.920,-35.973,1.307,189.373
215919,-185.813,-36.080,1.387,189.289
215931,-185.680,-36.240,1.240,189.188
215942,-185.493,-36.333,1.107,189.021
215954,-185.533,-36.227,0.920,189.039
215988,-185.520,-36.387,1.173,189.058
216000,-185.400,-36.320,1.040,188.927
216012,-185.213,-36.253,0.947,188.730
216024,-185.160,-36.400,0.973,188.706
216035,-185.107,-36.320,0.987,188.639
216047,-184.947,-36.307,1.067,188.480
216059,-184.880,-36.373,0.880,188.426
216071,-184.907,-36.453,0.827,188.468
216082,-184.773,-36.240,0.600,188.295
216094,-184.933,-36.080,0.653,188.421
216106,-184.827,-36.053,0.573,188.311
216118,-184.960,-36.213,0.520,188.472
216130,-184.867,-36.160,0.227,188.370
216141,-184.787,-36.253,0.013,188.309
216153,-184.893,-36.453,-0.067,188.453
216187,-184.920,-36.627,-0.160,188.512
216199,-184.747,-36.680,-0.387,188.353
216211,-184.640,-36.747,-0.667,188.262
216222,-184.733,-37.040,-0.867,188.412
216234,-184.520,-37.067,-1.027,188.209
216246,-184.467,-36.987,-1.067,188.141
216258,-184.640,-37.173,-1.120,188.348
216270,-184.720,-37.240,-1.320,188.441
216281,-184.613,-37.253,-1.387,188.340
216293,-184.613,-37.120,-1.627,188.315
216305,-184.693,-37.320,-1.667,188.434
216317,-184.720,-37.187,-1.707,188.434
216328,-184.760,-37.080,-1.720,188.452
216340,-184.680,-37.120,-1.747,188.382
216352,-184.667,-37.080,-1.747,188.361
216386,-184.560,-37.147,-1.573,188.268
216398,-184.693,-37.040,-1.667,188.378
216410,-184.480,-37.013,-1.547,188.163
216421,-184.947,-0.013,-0.013,184.947
216433,-184.413,-37.027,-1.453,188.099
216445,-184.653,-36.867,-1.880,188.307
216457,-184.707,-36.867,-2.133,188.362
216468,-184.840,-37.000,-2.293,188.521
216480,-184.933,-37.040,-2.440,188.622
216492,-185.000,-36.987,-2.453,188.677
216504,-184.947,-37.160,-2.520,188.660
216516,-184.920,-37.267,-2.680,188.657
216527,-184.773,-37.040,-2.747,188.469
216539,-184.760,-37.013,-2.827,188.452
216551,-184.733,-37.013,-2.627,188.423
216585,-184.600,-37.120,-2.747,188.315
216597,-184.773,-37.013,-2.813,188.465
216608,-184.653,-37.333,-2.827,188.411
216620,-184.773,-37.347,-2.707,188.529
216632,-184.667,-37.293,-2.813,188.416
216644,-184.560,-37.173,-2.707,188.286
216656,-184.613,-37.133,-2.600,188.329
216667,-184.627,-36.973,-2.440,188.308
216679,-184.640,-37.013,-2.613,188.331
216691,-184.640,-37.160,-2.947,188.365
216703,-184.733,-37.347,-3.120,188.496
216714,-184.640,-37.453,-3.120,188.426
216726,-184.720,-37.373,-3.040,188.487
216738,-184.613,-37.467,-2.920,188.399
216750,-184.667,-37.200,-2.933,188.399
216784,-184.480,-36.947,-3.000,188.167
216796,-184.600,-36.840,-2.973,188.264
216807,-184.693,-36.973,-2.733,188.378
216819,-184.613,-37.120,-2.773,188.329
216831,-184.480,-36.973,-3.147,188.175
216843,-184.520,-36.920,-3.160,188.204
216854,-184.560,-36.853,-3.120,188.229
216866,-184.640,-36.933,-3.160,188.324
216878,-184.533,-36.800,-3.280,188.196
216890,-184.640,-36.880,-3.027,188.312
216902,-184.600,-36.933,-2.853,188.280
216913,-184.373,-36.840,-3.120,188.044
216925,-184.373,-36.733,-3.147,188.023
216937,-184.467,-36.893,-3.280,188.148
216949,-184.560,-37.053,-3.227,188.270
216983,-184.293,-36.840,-3.107,187.965
216994,-184.413,-36.680,-3.040,188.050
217006,-184.573,-36.773,-2.613,188.219
217018,-184.400,-36.733,-2.560,188.041
217030,-184.400,-36.640,-2.640,188.023
217042,-184.440,-36.827,-2.573,188.098
217053,-184.333,-36.960,-2.773,188.023
217065,-184.267,-36.893,-2.787,187.944
217077,-184.333,-36.640,-2.973,187.963
217089,-184.200,-36.787,-3.000,187.861
217100,-184.067,-36.867,-2.853,187.744
217112,-184.120,-36.840,-2.773,187.790
217124,-184.227,-36.787,-2.733,187.883
217136,-184.440,-36.893,-2.853,188.115
217148,-184.480,-37.053,-2.933,188.187
217159,-184.453,-37.067,-3.160,188.167
217193,-184.293,-37.360,-3.267,188.070
217205,-184.280,-37.333,-3.267,188.052
217217,-184.213,-37.440,-3.520,188.012
217229,-184.133,-37.347,-3.747,187.920
217240,-184.307,-37.427,-3.787,188.106
217252,-184.413,-37.467,-3.920,188.222
217264,-184.400,-37.520,-3.960,188.220
217276,-184.573,-37.533,-4.120,188.396
217288,-184.640,-37.493,-4.187,188.455
217299,-184.520,-37.680,-4.293,188.377
217311,-184.373,-37.640,-4.360,188.227
217323,-184.520,-37.627,-4.333,188.367
217335,-184.373,-37.813,-4.467,188.264
217347,-184.373,-37.893,-4.680,188.285
217358,-184.400,-37.933,-4.960,188.327
217392,-184.267,-37.947,-5.253,188.207
217404,-184.187,-38.027,-5.240,188.144
217416,-184.147,-37.947,-5.093,188.085
217428,-184.093,-37.947,-5.067,188.032
217439,-184.187,-37.973,-5.280,188.134
217451,-184.187,-37.813,-5.493,188.108
217463,-184.147,-37.560,-5.720,188.025
217475,-184.347,-37.587,-5.787,188.228
217486,-184.573,-37.533,-5.707,188.437
217498,-184.333,-37.400,-5.867,188.181
217510,-184.493,-37.373,-5.933,188.334
217522,-184.533,-37.200,-5.960,188.340
217534,-184.600,-37.213,-6.067,188.411
217545,-184.827,-37.107,-6.133,188.614
217557,-184.880,-36.920,-6.187,188.632
217591,-185.320,-36.813,-6.547,189.054
217603,-185.427,-36.627,-6.840,189.133
217615,-185.333,-36.427,-7.040,189.010
217627,-185.480,-36.400,-6.907,189.144
217638,-185.400,-36.587,-6.707,189.094
217650,-185.213,-36.387,-6.560,188.868
217662,-185.147,-36.333,-6.440,188.788
217674,-185.200,-36.360,-6.413,188.844
217685,-185.253,-36.347,-6.547,188.899
217697,-185.253,-36.160,-6.587,188.864
217709,-185.347,-36.187,-6.947,188.974
217721,-185.333,-36.293,-6.987,188.983
217733,-185.413,-36.507,-6.853,189.097
217744,-185.467,-36.480,-6.787,189.142
217756,-185.373,-36.427,-6.880,189.044
217768,-185.373,-36.480,-6.747,189.049
217802,-185.200,-36.467,-6.733,188.876
217814,-185.293,-36.227,-6.520,188.914
217825,-185.267,-36.347,-6.227,188.901
217837,-185.333,-36.467,-6.253,188.990
217849,-185.120,-36.253,-6.560,188.751
217861,-185.080,-36.213,-6.680,188.708
217873,-185.240,-36.387,-6.840,188.904
217884,-185.280,-36.480,-6.787,188.959
217896,-185.253,-36.400,-6.853,188.920
217908,-185.173,-36.400,-6.667,188.835
217920,-185.240,-36.520,-6.427,188.915
217931,-185.213,-36.440,-6.440,188.874
217943,-185.027,-36.187,-6.560,188.646
217955,-185.000,-36.213,-6.667,188.629
217967,-185.173,-36.320,-6.773,188.823
218001,-185.213,-36.533,-7.453,188.929
218012,-185.253,-36.413,-7.400,188.943
218024,-185.480,-36.667,-7.240,189.208
218036,-185.373,-36.720,-7.227,189.113
218048,-185.293,-36.907,-7.320,189.075
218060,-185.173,-36.720,-7.493,188.928
218071,-185.267,-36.827,-7.547,189.042
218083,-185.240,-36.720,-7.600,188.997
218095,-185.227,-36.600,-7.453,188.955
218107,-185.147,-36.400,-7.107,188.825
218119,-185.133,-36.760,-7.027,188.878
218130,-184.960,-36.547,-6.947,188.664
218142,-185.067,-36.467,-6.933,188.753
218154,-185.053,-36.560,-6.707,188.749
218166,-184.947,-36.720,-6.867,188.682
218200,-184.920,-36.453,-7.253,188.618
218211,-184.907,-36.653,-7.187,188.641
218223,-184.907,-36.720,-7.040,188.649
218257,-184.920,-36.600,-6.960,188.636
218269,-184.880,-36.573,-7.000,188.593
218281,-184.853,-36.667,-6.960,188.583
218293,-184.720,-36.507,-7.040,188.424
218305,-184.653,-36.693,-6.973,188.393
218316,-184.693,-36.667,-6.760,188.419
218328,-184.733,-36.640,-6.760,188.453
218340,-184.867,-36.320,-6.573,188.515
218352,-185.000,-36.440,-6.653,188.672
218386,-184.827,-36.400,-6.627,188.493
218397,-185.000,-36.320,-6.520,188.644
218409,-184.867,-36.627,-6.600,188.576
218421,-184.667,-36.773,-6.667,188.410
218433,-184.520,-36.640,-6.680,188.241
218445,-184.720,-36.427,-6.520,188.390
218456,-184.867,-36.387,-6.440,188.524
218468,-185.040,-36.253,-6.307,188.663
218480,-184.973,-36.187,-6.400,188.588
218492,-185.107,-36.040,-6.520,188.695
218504,-185.093,-36.067,-6.400,188.683
218515,-184.933,-36.200,-6.387,188.551
218527,-184.867,-36.093,-6.467,188.468
218539,-184.893,-36.027,-6.307,188.476
218551,-184.893,-36.053,-6.360,188.483
218585,-184.840,-35.827,-6.240,188.383
218596,-184.920,-35.733,-6.200,188.443
218608,-184.960,-35.947,-6.067,188.518
218620,-184.867,-36.040,-6.160,188.448
218632,-184.573,-36.160,-6.200,188.184
218643,-184.573,-36.067,-6.133,188.164
218655,-184.667,-36.147,-5.893,188.263
218667,-184.627,-35.973,-5.773,188.187
218679,-184.733,-35.707,-6.000,188.248
218691,-184.773,-35.627,-6.133,188.277
218702,-185.040,-35.627,-6.280,188.543
218714,-185.000,-35.613,-6.587,188.512
218726,-185.093,-35.507,-6.547,188.582
218738,-185.293,-35.560,-6.613,188.791
218750,-185.360,-35.413,-6.267,188.817
218783,-185.253,-35.307,-5.987,188.683
218795,-185.280,-35.293,-5.987,188.706
218807,-185.213,-35.453,-5.787,188.665
218819,-185.160,-35.507,-5.653,188.618
218831,-185.187,-35.467,-5.560,188.634
218842,-185.240,-35.387,-5.333,188.665
218854,-185.307,-35.373,-5.307,188.727
218866,-185.400,-35.013,-5.240,188.750
218878,-185.427,-34.933,-5.560,188.770
218890,-185.493,-34.747,-5.627,188.804
218901,-185.453,-34.560,-6.080,188.744
218913,-185.333,-34.147,-6.373,188.561
218925,-185.480,-33.907,-6.840,188.678
218937,-185.520,-33.387,-7.480,188.649
218948,-185.667,-33.040,-8.533,188.777
218982,-185.947,-31.480,-10.667,188.894
218994,-185.933,-30.813,-11.853,188.842
219006,-186.107,-30.680,-12.400,189.026
219018,-186.280,-30.333,-12.693,189.160
219029,-186.253,-30.200,-12.493,189.099
219041,-186.360,-30.267,-12.147,189.192
219053,-186.467,-30.173,-11.933,189.269
219065,-186.627,-30.173,-12.107,189.437
219077,-186.867,-29.987,-12.440,189.666
219088,-186.760,-30.013,-12.453,189.566
219100,-186.933,-30.133,-12.267,189.743
219112,-186.907,-30.013,-12.373,189.705
219124,-187.000,-29.880,-12.293,189.771
219136,-187.013,-29.987,-11.933,189.778
219147,-186.907,-30.067,-11.773,189.675
219159,-186.893,-30.080,-11.480,189.646
219193,-186.933,-30.133,-11.587,189.701
219205,-186.853,-30.320,-11.520,189.648
219217,-186.827,-30.280,-11.360,189.605
219228,-186.787,-30.267,-11.347,189.563
219240,-186.827,-30.493,-11.213,189.631
219252,-186.707,-30.467,-11.267,189.511
219264,-186.827,-30.480,-11.360,189.637
219276,-186.933,-30.400,-11.133,189.716
219287,-187.093,-30.560,-11.133,189.899
219299,-186.933,-30.387,-11.080,189.711
219311,-186.933,-30.120,-11.080,189.668
219323,-186.973,-30.067,-11.000,189.695
219334,-187.067,-30.107,-11.040,189.795
219346,-187.093,-29.907,-11.120,189.795
219358,-187.173,-29.520,-11.187,189.817
219392,-187.413,-28.907,-11.267,189.964
219404,-187.253,-28.627,-11.307,189.766
219416,-187.293,-28.533,-11.440,189.799
219427,-187.227,-28.427,-11.520,189.722
219439,-187.293,-28.507,-11.560,189.803
219451,-187.187,-28.373,-11.573,189.678
219463,-187.493,-28.147,-11.867,189.965
219474,-187.640,-27.867,-11.867,190.069
219486,-187.933,-27.920,-11.747,190.359
219498,-187.880,-27.693,-11.973,190.287
219510,-187.827,-27.640,-12.173,190.239
219522,-187.960,-27.587,-12.453,190.381
219533,-187.933,-27.613,-12.293,190.349
219545,-187.933,-27.347,-12.160,190.301
219557,-188.080,-27.267,-12.120,190.432
219591,-188.093,-27.360,-12.120,190.459
219603,-187.973,-27.280,-12.053,190.325
219614,-188.013,-27.067,-11.867,190.322
219626,-187.987,-27.053,-11.880,190.295
219638,-187.960,-27.253,-11.880,190.297
219650,-187.827,-27.147,-12.093,190.163
219662,-187.920,-27.120,-12.307,190.265
219673,-187.933,-27.240,-12.373,190.300
219685,-188.027,-27.507,-12.253,190.423
219697,-187.827,-27.573,-12.240,190.234
219709,-187.733,-27.573,-12.067,190.131
219720,-187.813,-27.733,-12.253,190.245
219732,-187.547,-27.973,-12.053,190.004
219744,-187.560,-27.613,-12.013,189.962
219756,-187.627,-27.827,-12.107,190.065
219768,-187.747,-28.013,-12.133,190.212
219802,-187.680,-27.867,-12.493,190.148
219813,-187.787,-27.853,-12.440,190.248
219825,-187.907,-28.120,-12.240,190.393
219837,-187.800,-28.187,-12.080,190.287
219849,-187.680,-28.373,-12.027,190.193
219860,-187.653,-28.213,-12.227,190.156
219872,-187.760,-28.467,-12.133,190.293
219884,-187.827,-28.533,-12.160,190.370
219896,-187.827,-28.627,-12.267,190.391
219908,-187.853,-28.733,-12.280,190.434
219919,-188.080,-28.707,-11.867,190.628
219931,-188.080,-28.680,-11.827,190.621
219943,-188.000,-28.840,-11.667,190.557
219955,-188.107,-28.707,-11.827,190.652
219966,-188.093,-28.720,-11.613,190.627
220000,-187.947,-28.440,-11.253,190.419
220012,-187.880,-28.493,-11.240,190.360
220024,-187.880,-28.560,-11.320,190.375
220036,-187.787,-28.440,-11.333,190.266
220048,-187.787,-28.480,-11.160,190.262
220059,-187.787,-28.493,-11.107,190.261
220071,-187.747,-28.640,-11.227,190.250
220083,-187.693,-28.680,-11.267,190.206
220095,-187.520,-28.587,-11.347,190.026
220106,-187.493,-28.720,-11.187,190.010
