Timestamp(ms),M_x(µT),M_y(µT),M_z(µT),M(µT)
463321,24.307,-3.827,-6.547,25.462
463333,24.400,-3.893,-6.573,25.568
463345,24.320,-3.840,-6.600,25.491
463357,24.267,-3.827,-6.587,25.434
463369,24.227,-3.773,-6.547,25.378
463380,24.227,-3.933,-6.640,25.426
463392,24.280,-3.947,-6.627,25.476
463426,24.213,-3.987,-6.747,25.450
463438,24.187,-3.947,-6.787,25.429
463450,24.240,-4.013,-6.787,25.490
463461,24.187,-4.000,-6.920,25.473
463473,24.133,-3.840,-6.947,25.405
463485,24.160,-3.827,-6.973,25.436
463497,24.040,-3.853,-7.053,25.348
463509,24.213,-3.787,-7.067,25.506
463520,24.160,-3.773,-7.173,25.483
463532,24.120,-3.733,-7.133,25.428
463544,24.147,-3.733,-7.253,25.487
463556,24.027,-3.813,-7.373,25.420
463567,24.133,-3.693,-7.413,25.515
463579,24.000,-3.760,-7.507,25.426
463591,23.960,-3.747,-7.667,25.434
463625,23.813,-3.787,-8.000,25.405
463637,23.853,-3.933,-7.987,25.461
463648,23.760,-3.893,-8.240,25.448
463660,23.653,-3.867,-8.333,25.375
463672,23.613,-3.867,-8.493,25.390
463684,23.560,-4.040,-8.640,25.417
463696,23.493,-4.040,-8.787,25.406
463707,23.400,-4.147,-8.907,25.379
463719,23.333,-4.133,-9.173,25.410
463731,23.253,-4.267,-9.320,25.412
463743,23.133,-4.347,-9.453,25.366
463754,23.000,-4.427,-9.720,25.359
463766,22.867,-4.547,-9.880,25.321
463778,22.893,-4.680,-10.107,25.459
463790,22.707,-4.680,-10.093,25.286
463824,22.613,-4.880,-10.387,25.359
463836,22.507,-5.080,-10.640,25.408
463847,22.400,-5.440,-10.693,25.411
463859,22.200,-5.640,-10.787,25.318
463871,22.067,-5.840,-10.813,25.258
463883,22.093,-6.000,-10.853,25.336
463894,22.053,-6.067,-10.827,25.306
463906,21.960,-6.107,-10.813,25.228
463918,21.933,-6.307,-10.760,25.231
463930,21.907,-6.387,-10.653,25.183
463941,21.920,-6.360,-10.693,25.205
463953,21.920,-6.387,-10.800,25.257
463965,21.920,-6.440,-10.880,25.305
463977,21.933,-6.333,-10.853,25.278
463989,21.853,-6.280,-10.907,25.218
464000,21.773,-6.293,-11.000,25.193
464034,21.787,-6.280,-11.040,25.219
464046,21.773,-6.280,-11.120,25.242
464058,21.800,-6.320,-11.227,25.322
464070,21.773,-6.227,-11.240,25.282
464081,21.773,-6.187,-11.240,25.272
464093,21.693,-6.213,-11.240,25.210
464105,21.680,-6.053,-11.293,25.183
464117,21.760,-6.107,-11.320,25.277
464129,21.707,-6.040,-11.360,25.233
464140,21.813,-5.907,-11.333,25.282
464152,21.747,-5.987,-11.267,25.213
464164,22.000,-5.893,-11.227,25.392
464176,21.973,-5.853,-11.040,25.278
464187,22.040,-5.680,-11.027,25.291
464199,22.027,-5.520,-11.013,25.238
464211,22.107,-5.547,-10.960,25.290
464245,22.147,-5.453,-11.013,25.328
464257,22.187,-5.347,-11.013,25.340
464268,22.307,-5.360,-11.000,25.442
464280,22.427,-5.147,-10.933,25.475
464292,22.280,-5.027,-10.973,25.339
464304,22.267,-5.133,-10.827,25.286
464316,22.507,-5.027,-10.773,25.454
464327,22.573,-4.960,-10.627,25.438
464339,22.573,-4.813,-10.560,25.382
464351,22.747,-4.680,-10.520,25.495
464363,22.733,-4.800,-10.413,25.461
464374,22.800,-4.587,-10.333,25.449
464386,22.893,-4.413,-10.227,25.459
464398,23.053,-4.373,-10.107,25.549
464410,22.987,-4.187,-10.133,25.468
464422,23.133,-4.000,-10.027,25.528
464456,23.173,-3.827,-10.080,25.559
464467,23.147,-3.680,-10.067,25.508
464479,23.347,-3.493,-10.053,25.658
464491,23.347,-3.200,-9.933,25.573
464503,23.293,-3.080,-10.013,25.541
464514,23.347,-3.040,-9.813,25.507
464526,23.400,-2.907,-9.880,25.566
464538,23.600,-2.853,-9.840,25.728
464550,23.520,-2.640,-9.747,25.596
464562,23.693,-2.360,-9.613,25.678
464573,23.693,-2.093,-9.467,25.600
464585,23.853,-1.907,-9.360,25.695
464597,23.960,-1.920,-9.147,25.718
464609,23.920,-1.867,-9.080,25.653
464620,23.987,-1.773,-9.080,25.709
464632,24.067,-1.587,-8.947,25.725
464666,24.160,-1.160,-8.667,25.694
464678,24.253,-1.000,-8.533,25.730
464690,24.293,-0.747,-8.400,25.715
464701,24.400,-0.547,-8.240,25.760
464713,24.373,-0.453,-8.160,25.707
464725,24.373,-0.387,-8.187,25.714
464737,24.453,-0.227,-8.133,25.771
464748,24.427,-0.160,-8.080,25.729
464760,24.533,0.040,-8.093,25.834
464772,24.440,0.173,-7.987,25.712
464784,24.547,0.413,-7.987,25.817
464796,24.600,0.507,-7.920,25.848
464807,24.587,0.600,-7.880,25.826
464819,24.533,0.693,-7.827,25.761
464831,24.613,0.787,-7.907,25.864
464843,24.707,0.840,-7.787,25.918
464877,24.787,1.000,-7.760,25.992
464888,24.760,1.053,-7.707,25.953
464900,24.600,1.133,-7.653,25.788
464912,24.653,1.160,-7.667,25.844
464924,24.613,1.160,-7.747,25.830
464935,24.653,1.173,-7.720,25.860
464947,24.787,1.120,-7.773,26.001
464959,24.640,1.227,-7.773,25.866
464971,24.773,1.107,-7.827,26.004
464983,24.733,1.213,-7.880,25.987
464994,24.667,1.227,-7.733,25.880
465006,24.587,1.187,-7.760,25.809
465018,24.627,1.240,-7.813,25.866
465030,24.720,1.080,-7.747,25.928
465041,24.613,1.213,-7.747,25.832
465053,24.627,1.187,-7.693,25.828
465087,24.720,1.147,-7.747,25.931
465099,24.760,1.093,-7.693,25.951
465111,24.667,1.160,-7.733,25.877
465122,24.600,1.200,-7.773,25.827
465134,24.693,1.147,-7.693,25.889
465146,24.667,1.040,-7.707,25.863
465158,24.747,1.080,-7.640,25.922
465170,24.627,1.053,-7.733,25.834
465181,24.747,0.973,-7.733,25.945
465193,24.653,0.987,-7.747,25.861
465205,24.680,1.053,-7.693,25.873
465217,24.707,1.053,-7.733,25.910
465228,24.720,1.013,-7.787,25.937
465240,24.627,1.093,-7.693,25.824
465252,24.720,1.080,-7.640,25.896
465286,24.733,1.107,-7.693,25.926
465298,24.667,1.093,-7.707,25.866
465310,24.760,1.160,-7.787,25.981
465321,24.773,1.173,-7.720,25.975
465333,24.653,1.133,-7.720,25.859
465345,24.707,1.133,-7.733,25.913
465357,24.613,1.200,-7.733,25.828
465368,24.840,1.080,-7.760,26.046
465380,24.707,1.053,-7.747,25.914
465392,24.693,1.093,-7.680,25.883
465404,24.680,0.947,-7.733,25.881
465415,24.600,1.013,-7.787,25.823
465427,24.640,1.040,-7.733,25.846
465439,24.627,1.013,-7.653,25.808
465451,24.720,0.947,-7.693,25.907
465463,24.747,0.907,-7.667,25.923
465497,24.667,0.773,-7.653,25.838
465508,24.653,0.813,-7.787,25.867
465520,24.627,0.653,-7.747,25.825
465532,24.627,0.760,-7.813,25.848
465544,24.573,0.613,-7.800,25.789
465555,24.587,0.533,-7.827,25.808
465567,24.533,0.360,-7.827,25.754
465579,24.693,0.373,-7.867,25.919
465591,24.520,0.240,-7.973,25.785
465602,24.547,0.227,-7.973,25.810
465614,24.480,0.107,-8.053,25.771
465626,24.480,0.040,-8.040,25.767
465638,24.427,0.013,-8.093,25.733
465650,24.427,-0.040,-8.227,25.775
465661,24.507,-0.227,-8.293,25.873
465695,24.347,-0.240,-8.200,25.692
465707,24.453,-0.360,-8.187,25.790
465719,24.413,-0.560,-8.227,25.768
465731,24.413,-0.493,-8.200,25.758
465742,24.307,-0.587,-8.293,25.689
465754,24.200,-0.707,-8.387,25.622
465766,24.240,-0.867,-8.427,25.678
465778,24.293,-0.827,-8.573,25.775
465789,24.187,-0.920,-8.667,25.709
465801,24.093,-0.947,-8.600,25.600
465813,24.093,-0.867,-8.613,25.601
465825,24.107,-0.760,-8.427,25.548
465837,24.160,-0.760,-8.453,25.607
465848,24.200,-0.613,-8.467,25.646
465860,24.187,-0.733,-8.293,25.580
465872,24.173,-0.600,-8.413,25.603
465906,24.187,-0.573,-8.387,25.606
465918,24.107,-0.640,-8.400,25.536
465929,23.987,-0.587,-8.613,25.493
465941,24.107,-0.640,-8.573,25.594
465953,24.133,-0.547,-8.587,25.621
465965,24.067,-0.627,-8.533,25.542
465976,23.960,-0.573,-8.547,25.445
465988,24.000,-0.480,-8.547,25.481
466000,24.053,-0.493,-8.427,25.491
466012,23.987,-0.360,-8.387,25.413
466024,24.013,-0.293,-8.293,25.407
466035,24.080,-0.293,-8.333,25.483
466047,24.133,-0.307,-8.293,25.520
466059,24.000,-0.387,-8.293,25.395
466071,24.053,-0.373,-8.267,25.437
466082,24.080,-0.400,-8.333,25.484
466116,23.947,-0.333,-8.347,25.362
466128,23.907,-0.280,-8.480,25.368
466140,24.000,-0.293,-8.480,25.456
466152,23.933,-0.347,-8.467,25.389
466163,23.853,-0.387,-8.480,25.319
466175,23.853,-0.493,-8.587,25.357
466187,23.893,-0.507,-8.720,25.440
466199,23.867,-0.520,-8.680,25.401
466211,23.853,-0.507,-8.653,25.379
466222,23.787,-0.347,-8.573,25.287
466234,23.840,-0.387,-8.480,25.306
466246,23.880,-0.333,-8.413,25.321
466258,23.893,-0.307,-8.453,25.346
466269,23.813,-0.453,-8.560,25.309
466281,23.733,-0.533,-8.627,25.258
466315,23.733,-0.947,-8.773,25.321
466327,23.667,-1.093,-8.947,25.325
466339,23.600,-1.347,-9.240,25.380
466350,23.427,-1.600,-9.333,25.268
466362,23.320,-1.707,-9.413,25.206
466374,23.253,-1.760,-9.293,25.103
466386,23.400,-1.920,-9.253,25.236
466398,23.413,-1.987,-9.173,25.225
466409,23.347,-2.093,-9.253,25.201
466421,23.440,-2.240,-9.240,25.295
466433,23.320,-2.333,-9.280,25.207
466445,23.360,-2.373,-9.280,25.248
466456,23.293,-2.453,-9.253,25.184
466468,23.333,-2.547,-9.307,25.250
466480,23.360,-2.533,-9.227,25.244
466492,23.280,-2.773,-9.227,25.195
466526,23.347,-2.707,-9.280,25.269
466537,23.360,-2.733,-9.173,25.245
466549,23.373,-2.680,-9.147,25.242
466561,23.227,-2.533,-9.173,25.101
466573,23.427,-2.427,-9.160,25.271
466585,23.347,-2.427,-9.093,25.172
466596,23.320,-2.360,-9.027,25.117
466608,23.360,-2.360,-9.080,25.174
466620,23.400,-2.173,-9.120,25.208
466632,23.453,-2.080,-9.107,25.245
466643,23.480,-1.987,-9.000,25.224
466655,23.427,-1.880,-8.893,25.128
466667,23.413,-1.853,-8.853,25.100
466679,23.467,-1.720,-8.827,25.131
466691,23.533,-1.667,-8.800,25.180
466702,23.547,-1.587,-8.733,25.164
466736,23.507,-1.720,-8.787,25.154
466748,23.547,-1.747,-8.827,25.207
466760,23.493,-1.693,-8.747,25.126
466772,23.507,-1.627,-8.867,25.176
466783,23.507,-1.653,-8.853,25.173
466795,23.400,-1.747,-8.947,25.113
466807,23.467,-1.787,-8.933,25.173
466819,23.520,-1.787,-8.947,25.227
466830,23.360,-1.893,-8.867,25.058
466842,23.400,-1.920,-8.920,25.116
466854,23.400,-1.907,-9.000,25.143
466866,23.467,-1.947,-8.947,25.190
466878,23.413,-2.000,-8.960,25.149
466889,23.493,-1.973,-9.013,25.240
466901,23.347,-2.013,-9.080,25.131
466913,23.453,-2.040,-9.147,25.256
466947,23.427,-2.147,-9.080,25.216
466959,23.333,-2.120,-9.173,25.161
466970,23.347,-2.200,-9.240,25.205
466982,23.333,-2.160,-9.267,25.199
466994,23.213,-2.120,-9.360,25.119
467006,23.253,-2.200,-9.387,25.173
467017,23.320,-2.213,-9.413,25.245
467029,23.320,-2.160,-9.373,25.226
467041,23.293,-2.240,-9.360,25.203
467053,23.293,-2.187,-9.453,25.233
467065,23.347,-2.187,-9.480,25.293
467076,23.133,-2.147,-9.400,25.062
467088,23.227,-2.160,-9.440,25.165
467100,23.293,-2.067,-9.547,25.258
467112,23.320,-2.147,-9.467,25.260
467123,23.253,-2.013,-9.400,25.162
467157,23.200,-2.000,-9.307,25.077
467169,23.333,-2.080,-9.493,25.276
467181,23.240,-2.027,-9.387,25.146
467193,23.267,-1.827,-9.453,25.180
467204,23.227,-1.787,-9.373,25.110
467216,23.280,-1.840,-9.293,25.134
467228,23.347,-1.720,-9.347,25.207
467240,23.360,-1.627,-9.307,25.198
467252,23.280,-1.613,-9.267,25.108
467263,23.387,-1.600,-9.333,25.231
467275,23.413,-1.533,-9.200,25.203
467287,23.280,-1.573,-9.187,25.076
467299,23.373,-1.587,-9.280,25.198
467310,23.307,-1.640,-9.293,25.145
467322,23.360,-1.627,-9.333,25.208
467356,23.400,-1.693,-9.253,25.220
467368,23.253,-1.800,-9.453,25.166
467380,23.293,-1.907,-9.333,25.166
467391,23.413,-1.800,-9.400,25.294
467403,23.253,-1.827,-9.507,25.188
467415,23.267,-2.053,-9.387,25.173
467427,23.200,-1.973,-9.467,25.135
467439,23.253,-2.027,-9.547,25.218
467450,23.213,-2.200,-9.613,25.221
467462,23.200,-2.307,-9.627,25.224
467474,23.173,-2.373,-9.533,25.170
467486,23.227,-2.440,-9.747,25.307
467497,23.200,-2.520,-9.747,25.290
467509,23.000,-2.693,-9.800,25.145
467521,23.013,-2.720,-9.960,25.223
467533,22.987,-2.867,-10.027,25.242
467567,22.907,-3.160,-10.040,25.209
467578,22.867,-3.293,-10.187,25.249
467590,22.813,-3.493,-10.253,25.254
467602,22.827,-3.493,-10.160,25.229
467614,22.840,-3.547,-10.093,25.221
467626,22.747,-3.600,-10.120,25.155
467637,22.773,-3.680,-10.147,25.202
467649,22.827,-3.707,-10.013,25.200
467661,22.773,-3.773,-10.000,25.157
467673,22.760,-3.867,-10.120,25.207
467684,22.840,-3.973,-10.053,25.269
467696,22.800,-4.013,-10.000,25.218
467708,22.680,-4.133,-10.040,25.145
467720,22.680,-4.093,-10.080,25.154
467732,22.760,-4.187,-10.013,25.215
467743,22.680,-4.347,-10.000,25.165
467777,22.573,-4.400,-9.973,25.068
467789,22.680,-4.387,-10.027,25.183
467801,22.640,-4.533,-10.107,25.204
467813,22.613,-4.627,-10.080,25.187
467824,22.587,-4.653,-10.053,25.157
467836,22.507,-4.760,-10.053,25.105
467848,22.520,-4.840,-10.013,25.117
467860,22.520,-4.840,-10.067,25.138
467871,22.520,-5.040,-10.133,25.204
467883,22.467,-5.187,-10.080,25.165
467895,22.440,-5.240,-10.027,25.131
467907,22.293,-5.347,-10.027,25.022
467919,22.373,-5.387,-10.040,25.107
467930,22.307,-5.480,-9.973,25.042
467942,22.360,-5.587,-9.893,25.081
467976,22.333,-5.560,-9.893,25.051
467988,22.347,-5.693,-9.853,25.077
468000,22.347,-5.707,-9.813,25.065
468011,22.320,-5.627,-9.800,25.018
468023,22.213,-5.827,-9.853,24.989
468035,22.240,-6.000,-9.880,25.065
468047,22.293,-6.027,-9.760,25.071
468059,22.267,-5.973,-9.880,25.082
468070,22.213,-6.120,-9.933,25.091
468082,22.093,-6.227,-9.800,24.958
468094,22.107,-6.307,-9.813,24.996
468106,22.107,-6.360,-9.747,24.983
468117,22.053,-6.387,-9.773,24.953
468129,22.107,-6.400,-9.840,25.030
468141,22.133,-6.387,-9.773,25.024
468175,22.053,-6.453,-9.773,24.970
468187,22.093,-6.480,-9.693,24.981
468198,22.027,-6.560,-9.627,24.917
468210,22.093,-6.413,-9.640,24.943
468222,22.027,-6.507,-9.720,24.940
468234,21.987,-6.560,-9.547,24.851
468246,21.987,-6.373,-9.560,24.808
468257,22.053,-6.453,-9.573,24.893
468269,22.133,-6.360,-9.587,24.945
468281,21.987,-6.520,-9.533,24.836
468293,21.987,-6.467,-9.413,24.776
468304,22.093,-6.400,-9.453,24.868
468316,21.893,-6.387,-9.347,24.647
468328,21.987,-6.400,-9.427,24.764
468340,21.840,-6.547,-9.333,24.636
468352,21.920,-6.707,-9.333,24.750
468386,21.840,-6.933,-9.320,24.737
468397,21.800,-6.893,-9.280,24.675
468409,21.773,-7.027,-9.267,24.684
468421,21.800,-7.027,-9.333,24.733
468433,21.747,-7.040,-9.227,24.650
468444,21.667,-7.133,-9.133,24.571
468456,21.627,-7.240,-9.200,24.592
468468,21.600,-7.347,-9.253,24.620
468480,21.533,-7.520,-9.067,24.545
468492,21.453,-7.627,-9.160,24.542
468503,21.467,-7.613,-9.187,24.560
468515,21.453,-7.613,-9.093,24.513
468527,21.373,-7.640,-9.040,24.432
468539,21.520,-7.480,-8.987,24.491
468550,21.547,-7.533,-8.987,24.531
468562,21.587,-7.427,-8.880,24.495
468596,21.480,-7.400,-8.787,24.359
468608,21.533,-7.533,-8.853,24.471
468620,21.507,-7.560,-8.867,24.460
468631,21.467,-7.453,-8.853,24.388
468643,21.520,-7.373,-8.867,24.415
468655,21.413,-7.413,-8.827,24.319
468667,21.547,-7.520,-8.867,24.483
468679,21.520,-7.533,-8.760,24.425
468690,21.360,-7.533,-8.693,24.261
468702,21.387,-7.480,-8.773,24.296
468714,21.347,-7.533,-8.733,24.263
468726,21.307,-7.480,-8.787,24.231
468737,21.320,-7.560,-8.787,24.267
468749,21.267,-7.573,-8.720,24.201
468761,21.333,-7.640,-8.680,24.266
468773,21.227,-7.587,-8.667,24.150
468807,21.213,-7.693,-8.680,24.177
468819,21.253,-7.733,-8.653,24.215
468830,21.200,-7.653,-8.640,24.138
468842,21.093,-7.667,-8.747,24.088
468854,21.107,-7.800,-8.653,24.108
468866,21.027,-7.853,-8.613,24.041
468877,21.147,-7.787,-8.573,24.110
468889,21.027,-7.813,-8.653,24.043
468901,20.973,-7.800,-8.720,24.016
468913,20.947,-7.787,-8.693,23.979
468925,20.987,-7.893,-8.627,24.024
468936,20.973,-7.920,-8.533,23.988
468948,20.907,-7.893,-8.693,23.978
468960,20.813,-8.013,-8.693,23.937
468972,20.880,-8.027,-8.640,23.980
468983,20.880,-7.987,-8.733,24.001
469017,20.760,-8.067,-8.680,23.904
469029,20.680,-8.093,-8.787,23.882
469041,20.733,-7.973,-8.707,23.859
469053,20.733,-7.853,-8.813,23.858
469064,20.720,-7.933,-8.680,23.824
469076,20.653,-8.040,-8.733,23.822
469088,20.707,-8.160,-8.800,23.933
469100,20.760,-8.080,-8.707,23.918
469112,20.680,-8.133,-8.640,23.842
469123,20.667,-8.120,-8.693,23.846
469135,20.627,-8.173,-8.760,23.854
469147,20.653,-8.147,-8.627,23.819
469159,20.520,-8.173,-8.733,23.752
469170,20.613,-8.080,-8.707,23.791
469182,20.587,-8.160,-8.680,23.785
469194,20.600,-8.240,-8.627,23.805
469228,20.560,-8.160,-8.613,23.738
469240,20.600,-8.213,-8.613,23.791
469252,20.587,-8.147,-8.693,23.786
469263,20.573,-8.147,-8.680,23.769
469275,20.587,-8.080,-8.587,23.724
469287,20.573,-8.093,-8.587,23.717
469299,20.547,-8.160,-8.520,23.693
469310,20.627,-8.133,-8.520,23.753
469322,20.640,-8.053,-8.520,23.737
469334,20.560,-8.080,-8.560,23.691
469346,20.613,-8.173,-8.480,23.741
469358,20.547,-8.093,-8.547,23.679
469369,20.547,-8.107,-8.533,23.679
469381,20.507,-8.133,-8.533,23.654
469393,20.520,-8.053,-8.573,23.652
469405,20.547,-8.093,-8.533,23.675
469439,20.560,-8.107,-8.587,23.710
469450,20.520,-8.067,-8.493,23.628
469462,20.573,-8.027,-8.480,23.656
469474,20.547,-8.013,-8.680,23.701
469486,20.400,-8.120,-8.573,23.571
469497,20.467,-8.133,-8.520,23.614
469509,20.520,-8.080,-8.560,23.657
469521,20.520,-8.147,-8.547,23.675
469533,20.493,-8.160,-8.627,23.685
469545,20.440,-8.133,-8.600,23.620
469556,20.493,-8.093,-8.667,23.677
469568,20.467,-8.200,-8.600,23.666
469580,20.413,-8.227,-8.653,23.649
469592,20.400,-8.173,-8.587,23.594
469603,20.413,-8.267,-8.547,23.624
469637,20.520,-8.307,-8.573,23.740
469649,20.427,-8.307,-8.653,23.688
469661,20.413,-8.280,-8.720,23.692
469673,20.413,-8.267,-8.693,23.677
469685,20.427,-8.267,-8.680,23.684
469696,20.440,-8.307,-8.653,23.700
469708,20.373,-8.293,-8.613,23.623
469720,20.453,-8.320,-8.773,23.760
469732,20.520,-8.387,-8.707,23.816
469743,20.347,-8.347,-8.653,23.633
469755,20.453,-8.320,-8.773,23.760
469767,20.520,-8.307,-8.707,23.788
469779,20.520,-8.373,-8.747,23.826
469791,20.440,-8.427,-8.773,23.786
469802,20.507,-8.440,-8.787,23.853
469814,20.520,-8.427,-8.813,23.870
469848,20.480,-8.560,-8.667,23.829
469860,20.493,-8.533,-8.867,23.904
469872,20.560,-8.480,-8.813,23.923
469883,20.480,-8.373,-8.933,23.861
469895,20.453,-8.360,-8.867,23.809
469907,20.520,-8.360,-8.973,23.906
469919,20.560,-8.347,-8.880,23.901
469930,20.520,-8.427,-8.867,23.889
469942,20.680,-8.413,-8.853,24.017
469954,20.520,-8.453,-9.027,23.959
469966,20.680,-8.360,-8.933,24.028
469978,20.613,-8.413,-8.920,23.985
469989,20.573,-8.360,-8.947,23.941
470001,20.627,-8.387,-8.973,24.007
470013,20.667,-8.507,-8.907,24.058
470025,20.627,-8.400,-8.947,24.001
470059,20.667,-8.373,-8.933,24.021
470070,20.733,-8.440,-9.000,24.127
470082,20.733,-8.333,-8.947,24.070
470094,20.707,-8.347,-8.920,24.042
470106,20.693,-8.360,-8.960,24.050
470117,20.653,-8.440,-8.907,24.023
470129,20.693,-8.413,-9.053,24.103
470141,20.773,-8.453,-8.973,24.156
470153,20.733,-8.427,-9.027,24.132
470165,20.760,-8.480,-9.040,24.179
470176,20.787,-8.480,-9.000,24.187
470188,20.827,-8.387,-9.093,24.223
470200,20.867,-8.333,-9.213,24.285
470212,20.813,-8.373,-9.227,24.258
470223,20.853,-8.480,-9.280,24.349
470235,20.773,-8.347,-9.293,24.240
470269,20.773,-8.573,-9.413,24.365
470281,20.813,-8.573,-9.520,24.440
470293,20.760,-8.480,-9.627,24.404
470305,20.867,-8.507,-9.720,24.541
470316,20.800,-8.293,-9.733,24.416
470328,20.893,-8.427,-9.747,24.547
470340,20.867,-8.267,-9.720,24.459
470352,21.040,-8.280,-9.787,24.638
470363,20.973,-8.293,-9.693,24.548
470375,21.000,-8.160,-9.693,24.526
470387,21.107,-8.053,-9.787,24.620
470399,21.133,-7.933,-9.853,24.630
470411,21.213,-7.853,-9.853,24.673
470422,21.213,-7.800,-9.773,24.624
470434,21.267,-7.627,-9.933,24.680
470446,21.373,-7.520,-10.000,24.766
470480,21.347,-7.413,-9.893,24.668
470492,21.493,-7.253,-9.973,24.780
470503,21.640,-7.227,-9.933,24.883
470515,21.547,-7.000,-9.960,24.748
470527,21.587,-6.960,-9.933,24.761
470539,21.680,-6.893,-9.947,24.829
470550,21.787,-6.693,-10.053,24.910
470562,21.827,-6.733,-10.040,24.951
470574,21.853,-6.520,-9.907,24.864
470586,21.880,-6.453,-9.960,24.891
470598,21.947,-6.373,-10.013,24.951
470609,22.013,-6.133,-9.987,24.939
470621,22.013,-6.173,-10.013,24.959
470633,22.080,-5.933,-10.107,24.998
