Timestamp(ms),M_x(µT),M_y(µT),M_z(µT),M(µT)
23208,22.667,-0.773,10.307,24.912
23220,22.627,-0.533,10.200,24.825
23231,22.573,-0.267,10.293,24.811
23243,22.640,-0.053,10.280,24.865
23255,22.760,0.240,10.253,24.964
23267,22.667,0.560,10.200,24.862
23301,22.640,1.560,10.347,24.941
23312,22.693,2.080,10.280,25.000
23324,22.547,2.707,10.360,24.960
23336,22.360,3.267,10.360,24.859
23348,22.160,3.800,10.453,24.795
23360,22.253,4.240,10.360,24.910
23371,22.227,4.547,10.333,24.929
23383,22.147,4.573,10.360,24.874
23395,22.080,4.707,10.373,24.845
23407,22.133,5.013,10.427,24.975
23418,22.173,5.187,10.440,25.051
23430,21.840,5.453,10.347,24.775
23442,21.907,5.973,10.387,24.969
23454,21.733,6.387,10.307,24.887
23465,21.600,6.800,10.333,24.891
23499,21.453,7.200,10.453,24.927
23511,21.467,7.387,10.387,24.965
23523,21.333,7.320,10.493,24.876
23535,21.307,7.440,10.373,24.838
23547,21.347,7.693,10.333,24.933
23558,21.227,7.867,10.333,24.884
23570,21.267,7.960,10.347,24.954
23582,21.147,8.147,10.453,24.956
23594,21.053,8.400,10.347,24.917
23605,21.093,8.573,10.413,25.037
23617,20.933,8.667,10.320,24.896
23629,20.773,8.707,10.427,24.820
23641,20.920,8.707,10.333,24.904
23652,20.853,8.867,10.480,24.966
23664,20.747,8.853,10.427,24.850
23698,20.720,8.973,10.440,24.876
23710,20.747,9.053,10.453,24.933
23722,20.733,8.973,10.480,24.904
23734,20.760,8.973,10.440,24.910
23745,20.693,9.107,10.480,24.919
23757,20.640,9.067,10.427,24.838
23769,20.707,9.040,10.373,24.861
23781,20.893,9.013,10.440,25.035
23792,20.707,9.107,10.467,24.925
23804,20.707,9.120,10.413,24.907
23816,20.587,9.307,10.507,24.916
23828,20.573,9.400,10.440,24.912
23839,20.440,9.760,10.427,24.935
23851,20.387,9.867,10.213,24.845
23863,20.360,9.840,10.440,24.907
23875,20.280,9.813,10.493,24.853
23909,20.387,9.667,10.440,24.861
23920,20.413,9.467,10.440,24.806
23932,20.520,9.427,10.507,24.906
23944,20.533,9.533,10.360,24.896
23956,20.400,9.480,10.453,24.805
23968,20.413,9.627,10.373,24.839
23979,20.440,9.747,10.373,24.908
23991,20.387,9.987,10.267,24.915
24003,20.307,9.960,10.373,24.883
24015,20.200,10.093,10.387,24.856
24026,20.133,10.307,10.267,24.839
24038,20.240,10.200,10.160,24.838
24050,20.173,10.307,10.173,24.833
24062,20.027,10.413,10.427,24.864
24074,20.000,10.560,10.347,24.871
24108,19.920,10.893,10.267,24.917
24119,19.867,10.813,10.187,24.807
24131,19.880,10.960,10.240,24.904
24143,19.813,11.107,10.267,24.927
24155,19.827,11.173,10.160,24.923
24166,19.840,11.227,10.147,24.952
24178,19.707,11.293,10.080,24.850
24190,19.693,11.560,9.987,24.924
24202,19.600,11.813,10.040,24.990
24213,19.387,11.773,9.867,24.735
24225,19.507,11.987,9.987,24.978
24237,19.373,12.120,9.947,24.923
24249,19.267,12.187,9.987,24.889
24261,19.240,12.240,9.893,24.857
24295,19.187,12.293,9.920,24.853
24306,19.093,12.307,9.933,24.793
24318,19.120,12.373,10.000,24.873
24330,19.040,12.600,10.000,24.926
24342,18.973,12.800,9.933,24.950
24353,18.893,12.600,9.933,24.787
24365,18.840,12.720,9.973,24.824
24377,18.813,12.893,9.973,24.893
24389,18.653,12.947,9.893,24.768
24400,18.720,12.880,10.040,24.842
24412,18.720,12.960,10.147,24.927
24424,18.667,12.880,9.947,24.764
24436,18.747,12.840,9.960,24.809
24448,18.760,12.813,10.080,24.854
24459,18.640,12.800,10.067,24.751
24493,18.720,12.947,10.093,24.898
24505,18.720,12.747,10.173,24.828
24517,18.587,12.693,10.120,24.678
24529,18.773,12.787,10.160,24.883
24540,18.747,12.800,10.120,24.853
24552,18.573,12.853,10.107,24.745
24564,18.760,12.773,10.160,24.866
24576,18.800,12.840,10.080,24.898
24587,18.787,12.880,10.080,24.909
24599,18.787,12.720,10.240,24.892
24611,18.773,12.840,10.147,24.905
24623,18.747,12.867,10.120,24.888
24635,18.693,12.867,10.147,24.859
24646,18.667,12.773,10.147,24.790
24658,18.787,12.827,10.173,24.919
24692,18.680,12.880,10.120,24.845
24704,18.693,12.840,10.173,24.856
24716,18.747,12.720,10.133,24.818
24727,18.827,12.840,10.080,24.918
24739,18.707,12.853,10.120,24.851
24751,18.707,12.760,10.240,24.852
24763,18.893,12.693,10.160,24.926
24774,18.840,12.733,10.147,24.901
24786,18.747,12.800,10.133,24.859
24798,18.667,12.747,10.147,24.777
24810,18.733,12.800,10.227,24.887
24822,18.787,12.760,10.080,24.847
24833,18.787,12.760,10.200,24.896
24845,18.667,12.680,10.293,24.803
24857,18.653,12.840,10.187,24.831
24891,18.773,12.787,10.333,24.954
24903,18.693,12.587,10.333,24.792
24914,18.720,12.773,10.267,24.880
24926,18.787,12.853,10.067,24.889
24938,18.707,12.880,10.200,24.897
24950,18.627,12.787,10.320,24.839
24961,18.720,12.733,10.320,24.881
24973,18.813,12.760,10.093,24.872
24985,18.760,12.760,10.267,24.903
24997,18.613,12.627,10.227,24.708
25009,18.773,12.760,10.173,24.875
25020,18.773,12.773,10.200,24.892
25032,18.733,12.813,10.227,24.894
25044,18.720,12.707,10.280,24.851
25056,18.733,12.747,10.067,24.794
25090,18.720,12.653,10.387,24.868
25101,18.600,12.600,10.307,24.717
25113,18.733,12.693,10.360,24.888
25125,18.627,12.840,10.173,24.806
25137,18.627,12.747,10.413,24.857
25148,18.693,12.640,10.280,24.797
25160,18.653,12.720,10.293,24.813
25172,18.747,12.773,10.227,24.883
25184,18.667,12.680,10.307,24.808
25196,18.680,12.707,10.227,24.799
25207,18.827,12.747,10.253,24.941
25219,18.813,12.840,10.147,24.935
25231,18.627,12.613,10.307,24.744
25243,18.640,12.613,10.320,24.760
25254,18.760,12.707,10.227,24.859
25266,18.680,12.680,10.333,24.829
25300,18.853,12.467,10.400,24.880
25312,18.973,12.453,10.253,24.904
25324,18.813,12.227,10.280,24.680
25335,19.040,12.133,10.360,24.841
25347,19.200,11.867,10.307,24.813
25359,19.360,11.613,10.413,24.862
25371,19.533,11.240,10.413,24.826
25383,19.613,11.000,10.360,24.759
25394,19.840,10.947,10.320,24.899
25406,20.067,10.613,10.187,24.881
25418,20.040,10.400,10.427,24.869
25430,20.187,10.133,10.440,24.883
25441,20.333,10.040,10.347,24.926
25453,20.467,9.907,10.307,24.965
25465,20.520,9.653,10.160,24.849
25499,20.747,8.907,10.293,24.813
25511,21.053,8.653,10.147,24.921
25522,21.160,8.240,10.173,24.883
25534,21.227,7.853,10.200,24.825
25546,21.480,7.653,10.200,24.980
25558,21.427,7.293,10.120,24.793
25570,21.773,6.933,10.120,24.991
25581,21.733,6.600,10.200,24.899
25593,21.880,6.293,10.067,24.893
25605,21.947,6.027,10.120,24.908
25617,22.080,5.627,10.173,24.954
25628,22.040,5.147,10.267,24.853
25640,22.387,4.800,10.227,25.076
25652,22.387,4.427,10.200,24.996
25664,22.373,4.053,10.160,24.904
25698,22.667,3.400,10.173,25.077
25710,22.507,3.107,10.253,24.927
25721,22.453,2.747,10.147,24.792
25733,22.600,2.427,10.213,24.919
25745,22.760,2.000,10.187,25.016
25757,22.627,1.747,10.147,24.859
25768,22.627,1.293,10.147,24.831
25780,22.667,0.720,10.173,24.855
25792,22.800,0.520,10.067,24.929
25804,22.773,-0.013,10.147,24.932
25815,22.613,-0.453,10.160,24.795
25827,22.840,-0.933,10.253,25.053
25839,22.773,-1.293,10.107,24.949
25851,22.600,-1.613,10.147,24.826
25863,22.453,-1.867,10.213,24.738
25897,22.560,-2.360,10.187,24.865
25908,22.480,-2.773,10.213,24.847
25920,22.307,-3.187,10.320,24.784
25932,22.267,-3.413,10.267,24.756
25944,22.187,-3.787,10.307,24.755
25955,22.093,-4.080,10.400,24.757
25967,22.147,-4.253,10.413,24.840
25979,22.187,-4.587,10.453,24.951
25991,22.067,-4.827,10.373,24.856
26002,21.853,-4.893,10.387,24.686
26014,21.747,-4.880,10.413,24.600
26026,21.747,-5.133,10.600,24.731
26038,21.947,-5.240,10.533,24.901
26050,21.627,-5.653,10.560,24.722
26061,21.533,-5.893,10.533,24.685
26095,21.453,-6.427,10.587,24.771
26107,21.307,-6.387,10.787,24.721
26119,21.173,-6.560,10.707,24.617
26131,21.360,-6.693,10.840,24.871
26142,21.133,-6.827,10.680,24.643
26154,20.893,-7.107,10.893,24.611
26166,20.773,-7.413,10.973,24.635
26178,20.707,-7.933,10.880,24.700
26189,20.573,-8.307,10.760,24.658
26201,20.267,-8.733,10.827,24.581
26213,20.187,-8.987,10.893,24.636
26225,20.253,-9.173,10.813,24.724
26237,20.160,-9.387,10.667,24.664
26248,19.960,-9.533,10.627,24.540
26260,20.013,-9.520,10.667,24.596
26272,20.160,-9.600,10.707,24.763
26306,19.853,-9.707,10.840,24.615
26318,19.787,-9.853,10.853,24.625
26329,19.787,-10.080,10.800,24.693
26341,19.427,-10.293,10.813,24.501
26353,19.187,-10.507,10.893,24.437
26365,19.120,-10.560,10.947,24.432
26376,19.280,-10.653,11.013,24.627
26388,19.093,-10.773,10.973,24.516
26400,19.013,-10.773,10.880,24.412
26412,18.867,-10.973,10.880,24.387
26424,19.000,-11.133,10.987,24.610
26435,18.867,-11.133,11.107,24.561
26447,18.720,-11.427,11.013,24.542
26459,18.547,-11.773,10.827,24.491
26471,18.560,-11.987,10.747,24.569
26505,18.067,-12.520,10.653,24.426
26516,17.947,-12.800,10.667,24.489
26528,17.733,-13.107,10.547,24.444
26540,17.720,-13.187,10.427,24.425
26552,17.573,-13.320,10.440,24.398
26564,17.493,-13.493,10.333,24.390
26575,17.627,-13.600,10.187,24.483
26587,17.613,-13.653,10.067,24.454
26599,17.507,-13.773,10.107,24.461
26611,17.453,-13.853,9.880,24.375
26622,17.507,-14.040,9.880,24.520
26634,17.333,-14.133,9.893,24.456
26646,17.120,-14.227,9.813,24.327
26658,17.160,-14.347,9.827,24.431
26669,17.107,-14.360,9.907,24.433
26703,17.053,-14.360,9.933,24.407
26715,17.200,-14.373,9.907,24.507
26727,17.280,-14.320,9.920,24.537
26739,17.080,-14.120,10.093,24.351
26751,17.067,-14.107,10.080,24.328
26762,17.133,-14.147,10.067,24.393
26774,16.987,-14.187,10.173,24.358
26786,17.120,-14.187,10.133,24.434
26798,17.040,-14.320,10.160,24.467
26809,17.080,-14.360,10.160,24.519
26821,17.000,-14.373,10.080,24.438
26833,16.733,-14.547,10.053,24.345
26845,16.853,-14.600,9.827,24.367
26857,16.787,-14.747,9.840,24.415
26868,16.667,-14.907,9.680,24.366
26902,16.333,-15.173,9.733,24.326
26914,16.280,-15.480,9.600,24.430
26926,16.080,-15.667,9.787,24.491
26938,15.880,-15.507,9.720,24.230
26949,15.947,-15.667,9.627,24.340
26961,15.933,-15.853,9.627,24.451
26973,15.773,-16.013,9.560,24.426
26985,15.680,-16.053,9.600,24.408
26996,15.720,-15.987,9.427,24.322
27008,15.773,-16.133,9.453,24.463
27020,15.600,-16.307,9.373,24.436
27032,15.480,-16.293,9.173,24.275
27044,15.573,-16.253,9.240,24.333
27055,15.520,-16.387,9.333,24.423
27067,15.467,-16.453,9.307,24.424
27079,15.400,-16.333,9.373,24.327
27113,15.427,-16.427,9.267,24.366
27125,15.213,-16.507,9.240,24.275
27136,15.067,-16.600,9.413,24.314
27148,15.227,-16.560,9.413,24.386
27160,15.027,-16.693,9.240,24.287
27172,15.080,-16.747,9.240,24.356
27183,15.053,-16.693,9.240,24.303
27195,15.107,-16.813,9.133,24.379
27207,15.120,-16.813,9.120,24.382
27219,15.000,-16.920,8.987,24.332
27231,14.907,-16.693,9.133,24.172
27242,15.067,-16.880,9.053,24.370
27254,15.040,-16.880,9.107,24.373
27266,14.907,-16.987,9.053,24.346
27278,14.827,-16.987,9.133,24.327
27312,14.667,-17.187,9.213,24.400
27323,14.533,-17.160,9.240,24.312
27335,14.533,-17.320,9.160,24.395
27347,14.493,-17.280,9.040,24.298
27359,14.413,-17.347,9.040,24.298
27370,14.453,-17.227,9.027,24.231
27382,14.440,-17.333,9.053,24.309
27394,14.573,-17.267,9.080,24.351
27406,14.480,-17.440,8.933,24.364
27418,14.480,-17.373,9.027,24.351
27429,14.453,-17.267,9.053,24.269
27441,14.547,-17.373,9.093,24.416
27453,14.360,-17.320,9.053,24.252
27465,14.373,-17.347,9.013,24.264
27476,14.467,-17.253,9.040,24.263
27510,14.520,-17.333,9.013,24.342
27522,14.440,-17.307,9.040,24.285
27534,14.427,-17.373,9.013,24.315
27546,14.560,-17.333,8.973,24.351
27557,14.360,-17.253,8.920,24.155
27569,14.347,-17.400,9.013,24.286
27581,14.467,-17.547,8.800,24.385
27593,14.640,-17.413,8.707,24.359
27605,14.507,-17.507,8.747,24.360
27616,14.333,-17.547,8.680,24.263
27628,14.507,-17.627,8.693,24.428
27640,14.560,-17.533,8.547,24.340
27652,14.347,-17.693,8.373,24.269
27663,14.347,-17.760,8.453,24.345
27675,14.373,-17.667,8.253,24.224
27687,14.493,-17.827,8.000,24.328
27721,14.347,-17.907,8.040,24.313
27733,14.347,-17.987,7.920,24.333
27744,14.360,-17.987,7.773,24.293
27756,14.333,-18.000,7.733,24.274
27768,14.280,-18.080,7.693,24.290
27780,14.307,-18.147,7.613,24.330
27792,14.373,-18.253,7.507,24.416
27803,14.293,-18.227,7.547,24.361
27815,14.173,-18.133,7.507,24.208
27827,14.293,-18.240,7.573,24.379
27839,14.307,-18.240,7.493,24.362
27850,14.293,-18.293,7.520,24.403
27862,14.267,-18.173,7.627,24.331
27874,14.280,-18.160,7.573,24.312
27886,14.333,-18.160,7.653,24.368
27920,14.280,-18.080,7.973,24.380
27931,14.293,-17.960,8.107,24.343
27943,14.360,-18.053,8.227,24.491
27955,14.187,-17.787,8.573,24.313
27967,14.187,-17.653,8.667,24.249
27979,14.227,-17.680,8.693,24.301
27990,14.267,-17.680,8.773,24.353
28002,14.147,-17.547,8.840,24.211
28014,14.160,-17.547,9.013,24.282
28026,14.373,-17.627,8.867,24.411
28037,14.240,-17.733,8.853,24.406
28049,14.147,-17.613,8.933,24.293
28061,14.133,-17.573,8.960,24.266
28073,14.187,-17.573,8.920,24.283
28085,14.133,-17.667,8.893,24.310
28118,14.187,-17.613,9.000,24.341
28130,14.173,-17.653,8.973,24.353
28142,14.173,-17.627,8.960,24.328
28154,14.107,-17.547,9.000,24.246
28166,14.107,-17.573,8.933,24.241
28177,14.200,-17.587,9.013,24.335
28189,14.280,-17.613,9.000,24.396
28201,14.093,-17.653,9.040,24.331
28213,14.093,-17.547,9.107,24.278
28224,14.253,-17.533,9.013,24.327
28236,14.093,-17.480,9.040,24.205
28248,13.947,-17.493,9.107,24.155
28260,14.160,-17.507,9.173,24.313
28272,14.120,-17.613,9.080,24.332
28283,14.120,-17.547,9.120,24.299
28317,14.040,-17.680,9.080,24.334
28329,14.027,-17.667,9.013,24.292
28341,14.067,-17.827,9.067,24.451
28353,13.947,-17.533,9.107,24.184
28364,14.080,-17.520,9.027,24.221
28398,13.960,-17.640,9.107,24.269
28410,14.040,-17.653,8.973,24.275
28422,14.120,-17.787,8.973,24.418
28433,13.973,-17.680,9.067,24.291
28445,13.933,-17.680,9.067,24.268
28457,14.160,-17.707,9.027,24.403
28491,13.907,-17.653,9.133,24.258
28503,13.880,-17.680,9.213,24.292
28514,14.000,-17.640,9.373,24.393
28526,14.093,-17.400,9.387,24.279
28538,13.960,-17.373,9.333,24.162
28550,14.187,-17.253,9.387,24.229
28561,14.373,-17.187,9.520,24.343
28573,14.493,-17.120,9.320,24.290
28585,14.560,-17.080,9.480,24.364
28597,14.520,-16.947,9.600,24.294
28609,14.787,-16.920,9.507,24.399
28620,14.787,-16.747,9.627,24.326
28632,14.800,-16.533,9.520,24.146
28644,15.107,-16.467,9.627,24.332
28656,15.280,-16.293,9.520,24.281
28690,15.373,-16.000,9.867,24.284
28701,15.453,-15.933,9.960,24.329
28713,15.747,-15.840,9.987,24.466
28725,15.813,-15.680,9.893,24.368
28737,15.747,-15.440,10.053,24.237
28748,16.053,-15.253,10.147,24.358
28760,16.333,-15.160,9.920,24.393
28772,16.573,-14.973,10.013,24.477
28784,16.613,-14.680,10.160,24.387
28796,16.693,-14.587,10.080,24.353
28807,17.173,-14.320,10.080,24.527
28819,17.293,-13.627,10.373,24.338
28831,17.680,-13.067,10.573,24.395
28843,18.160,-12.320,10.667,24.400
28854,18.560,-11.653,10.747,24.408
28866,18.987,-11.120,10.747,24.488
28900,19.440,-10.160,10.947,24.515
28912,19.747,-9.533,10.893,24.484
28924,19.853,-9.027,11.067,24.456
28935,20.040,-8.413,11.453,24.568
28947,20.227,-7.933,11.240,24.462
28959,20.440,-7.573,11.360,24.580
28971,20.707,-7.427,11.387,24.771
28983,20.600,-7.147,11.373,24.592
28994,20.827,-6.840,11.240,24.635
29006,20.867,-6.627,11.427,24.696
29018,20.960,-6.307,11.347,24.654
29030,21.013,-6.107,11.240,24.601
29041,21.253,-6.133,11.080,24.740
29053,21.227,-6.093,11.173,24.750
29065,21.187,-5.987,11.120,24.665
29099,21.413,-5.813,10.973,24.754
29111,21.307,-5.693,10.947,24.621
29122,21.413,-5.533,10.920,24.666
29134,21.440,-5.347,10.893,24.636
29146,21.600,-5.107,10.867,24.713
29158,21.600,-4.853,10.813,24.638
29170,21.707,-4.667,10.880,24.725
29181,21.880,-4.320,10.733,24.751
29193,22.080,-4.160,10.613,24.849
29205,22.040,-4.093,10.520,24.763
29217,21.987,-3.973,10.573,24.718
29228,22.120,-3.760,10.560,24.798
29240,22.173,-3.493,10.440,24.756
29252,22.213,-3.267,10.413,24.750
29264,22.173,-2.853,10.493,24.696
29298,22.507,-2.120,10.360,24.867
29309,22.480,-1.920,10.453,24.866
29321,22.493,-1.760,10.427,24.855
29333,22.467,-1.347,10.373,24.782
29345,22.533,-1.200,10.387,24.841
29357,22.440,-0.907,10.360,24.733
29368,22.520,-0.747,10.520,24.867
29380,22.640,-0.400,10.507,24.962
29392,22.613,0.027,10.333,24.862
29404,22.560,0.307,10.360,24.827
29415,22.560,0.813,10.560,24.922
29427,22.560,1.147,10.453,24.891
29439,22.653,1.467,10.307,24.931
29451,22.560,1.720,10.440,24.918
29463,22.520,1.853,10.467,24.903
29496,22.560,2.373,10.480,24.988
29508,22.413,2.427,10.507,24.872
29520,22.440,2.787,10.467,24.917
29532,22.440,3.080,10.547,24.985
29544,22.400,3.520,10.453,24.968
29555,22.307,3.733,10.453,24.916
29567,22.307,3.880,10.547,24.977
29579,22.320,4.227,10.413,24.990
29591,22.240,4.520,10.413,24.970
29602,22.027,4.773,10.613,24.912
29614,22.093,5.093,10.573,25.017
29626,22.040,5.427,10.440,24.984
29638,21.947,5.720,10.467,24.979
29650,21.760,6.000,10.493,24.892
29661,21.760,6.307,10.360,24.912
29673,21.720,6.560,10.427,24.970
29707,21.427,6.907,10.587,24.877
29719,21.373,7.027,10.480,24.820
29731,21.333,7.320,10.653,24.944
29742,21.307,7.400,10.507,24.882
29754,21.173,7.520,10.507,24.804
29766,21.173,7.800,10.467,24.874
29778,21.320,7.893,10.533,25.056
29789,21.067,8.147,10.493,24.905
29801,20.893,8.360,10.560,24.858
29813,20.973,8.613,10.533,25.000
29825,20.800,8.893,10.533,24.954
29837,20.707,9.093,10.373,24.881
29848,20.653,9.227,10.560,24.964
29860,20.573,9.387,10.507,24.935
29872,20.507,9.440,10.493,24.895
29906,20.333,9.627,10.680,24.903
29918,20.400,9.680,10.547,24.922
29929,20.427,9.680,10.613,24.972
29941,20.307,9.827,10.560,24.909
29953,20.280,9.787,10.627,24.899
29965,20.253,9.720,10.560,24.823
29976,20.427,9.867,10.627,25.050
29988,20.240,9.773,10.573,24.839
30000,20.280,9.787,10.560,24.871
30012,20.347,9.787,10.640,24.959
30023,20.413,9.893,10.533,25.011
30035,20.360,9.853,10.627,24.991
30047,20.133,9.733,10.573,24.736
30059,20.427,9.787,10.533,24.980
30071,20.267,9.907,10.533,24.896
30105,20.253,9.813,10.707,24.923
30116,20.307,9.640,10.627,24.864
30128,20.227,9.840,10.653,24.888
30140,20.253,9.827,10.613,24.888
30152,20.293,9.667,10.667,24.881
30163,20.253,9.853,10.573,24.881
30175,20.253,9.880,10.613,24.909
30187,20.240,9.733,10.680,24.869
30199,20.307,9.733,10.680,24.923
30210,20.320,9.800,10.667,24.954
30222,20.293,9.813,10.720,24.961
30234,20.280,9.867,10.533,24.891
30246,20.387,9.680,10.693,24.973
30258,20.360,9.813,10.640,24.981
30269,20.227,9.773,10.680,24.874
30303,20.267,9.787,10.760,24.946
30315,20.453,9.787,10.613,25.035
30327,20.307,9.707,10.640,24.896
30339,20.187,9.773,10.653,24.830
30350,20.280,9.720,10.627,24.873
30362,20.240,9.747,10.573,24.828
30374,20.400,9.853,10.560,24.995
30386,20.347,9.760,10.547,24.909
30397,20.307,9.667,10.680,24.897
30409,20.400,9.733,10.587,24.959
30421,20.253,9.800,10.733,24.929
30433,20.227,9.693,10.653,24.831
30445,20.267,9.800,10.653,24.905
30456,20.333,9.813,10.667,24.970
30468,20.320,9.747,10.653,24.928
30502,20.373,9.693,10.693,24.968
30514,20.427,9.693,10.560,24.954
30526,20.280,9.640,10.640,24.848
30537,20.320,9.680,10.573,24.868
30549,20.307,9.920,10.600,24.963
30561,20.173,9.733,10.600,24.780
30573,20.293,9.720,10.560,24.856
30584,20.320,9.707,10.760,24.958
30596,20.413,9.720,10.707,25.016
30608,20.360,9.720,10.520,24.893
30620,20.467,9.720,10.600,25.014
30632,20.427,9.480,10.613,24.895
30643,20.560,9.333,10.560,24.927
30655,20.547,9.240,10.560,24.881
30667,20.640,8.960,10.587,24.867
30679,20.653,8.760,10.587,24.807
30713,20.813,8.760,10.613,24.951
30724,20.773,8.533,10.507,24.794
30736,20.813,8.680,10.507,24.878
30748,20.867,8.853,10.560,25.006
30760,20.867,8.800,10.680,25.038
30772,20.773,8.573,10.520,24.813
30783,20.800,8.600,10.600,24.879
30795,21.000,8.680,10.587,25.068
30807,20.853,8.640,10.520,24.903
30819,20.827,8.480,10.560,24.843
30830,20.960,8.373,10.533,24.908
30842,21.080,8.280,10.453,24.944
30854,20.987,8.267,10.533,24.894
30866,21.053,8.160,10.573,24.932
30877,21.107,8.187,10.613,25.003
30911,21.173,7.920,10.480,24.917
30923,21.133,7.720,10.520,24.837
30935,21.200,7.680,10.333,24.803
30947,21.320,7.653,10.493,24.964
30959,21.187,7.667,10.493,24.855
30970,21.320,7.480,10.533,24.929
30982,21.347,7.573,10.520,24.974
30994,21.480,7.547,10.453,25.052
31006,21.267,7.493,10.427,24.842
31017,21.173,7.427,10.507,24.776
31029,21.227,7.467,10.427,24.800
31041,21.387,7.587,10.400,24.962
31053,21.400,7.453,10.387,24.928
31065,21.387,7.427,10.520,24.964
31076,21.387,7.533,10.547,25.007
31110,21.373,7.400,10.507,24.939
31122,21.267,7.413,10.347,24.785
31134,21.293,7.453,10.467,24.870
31146,21.347,7.533,10.467,24.940
31157,21.267,7.613,10.467,24.895
31169,21.147,7.760,10.427,24.822
31181,21.280,7.867,10.413,24.963
31193,21.267,7.880,10.373,24.939
31204,21.267,7.533,10.347,24.821
31216,21.320,7.440,10.560,24.928
31228,21.400,7.507,10.387,24.944
31240,21.387,7.640,10.400,24.978
31251,21.400,7.573,10.427,24.981
31263,21.333,7.560,10.427,24.919
31275,21.373,7.600,10.440,24.971
31309,21.333,7.440,10.480,24.906
31321,21.347,7.200,10.747,24.960
31333,21.360,7.133,10.747,24.952
31344,21.507,7.027,10.693,25.025
31356,21.320,6.947,10.747,24.865
31368,21.307,6.613,10.787,24.780
31380,21.507,6.600,10.773,24.943
31391,21.573,6.547,10.640,24.929
31403,21.640,6.333,10.653,24.938
31415,21.773,6.160,10.467,24.931
31427,21.773,6.147,10.320,24.867
31438,21.973,6.107,10.280,25.016
31450,21.853,6.120,10.320,24.930
31462,21.893,6.200,10.280,24.969
31474,21.867,6.360,10.040,24.888
31486,21.933,6.547,10.080,25.011
31519,21.827,6.573,10.133,24.946
31531,21.880,6.600,10.080,24.978
31543,21.787,6.680,10.000,24.885
31555,21.733,6.773,10.053,24.885
31567,21.653,6.800,10.093,24.839
31578,21.680,7.013,9.920,24.852
31590,21.827,7.067,9.747,24.927
31602,21.827,7.240,9.640,24.935
31614,21.747,7.387,9.587,24.887
31625,21.893,7.453,9.347,24.945
31637,22.000,7.360,9.360,25.016
31649,22.067,7.027,9.333,24.968
31661,22.160,6.667,9.307,24.942
31673,22.293,6.547,9.160,24.975
31684,22.240,6.467,9.333,24.971
31718,21.907,6.720,9.747,24.901
31730,21.813,6.933,9.693,24.857
31742,21.667,6.947,10.093,24.891
31754,21.507,6.907,10.093,24.741
31765,21.413,6.893,10.373,24.772
31777,21.360,6.800,10.427,24.723
31789,21.440,6.613,10.587,24.809
31801,21.373,6.720,10.667,24.814
31813,21.333,6.853,10.667,24.816
31824,21.160,6.907,10.653,24.677
31836,21.120,7.133,10.707,24.730
31848,20.893,7.147,11.013,24.676
31860,20.840,7.253,11.093,24.698
31871,20.720,7.480,11.093,24.664
31883,20.533,7.400,11.360,24.605
31917,20.253,7.440,11.853,24.618
31929,20.093,7.507,12.000,24.578
31941,19.947,7.627,12.133,24.561
31952,19.907,7.560,12.373,24.628
31964,19.733,7.840,12.387,24.583
31976,19.653,7.933,12.387,24.548
31988,19.653,8.000,12.440,24.597
32000,19.653,7.960,12.413,24.570
32011,19.667,8.173,12.520,24.705
32023,19.427,8.053,12.507,24.468
32035,19.400,7.973,12.747,24.544
32047,19.347,8.053,12.933,24.626
32058,19.187,8.133,12.840,24.477
32070,19.133,8.253,13.013,24.567
32082,18.960,8.333,13.200,24.559
32116,19.000,8.307,13.307,24.639
32128,18.960,8.253,13.347,24.612
32139,18.960,8.200,13.373,24.608
32151,18.987,8.200,13.400,24.643
32163,19.067,8.280,13.333,24.696
32175,19.133,8.013,13.293,24.638
32187,18.920,8.227,13.400,24.601
32198,19.080,8.107,13.520,24.750
32210,19.013,8.320,13.507,24.762
32222,18.933,8.293,13.400,24.634
32234,18.853,8.200,13.547,24.621
32245,19.000,8.133,13.693,24.792
32257,18.973,8.040,13.600,24.690
32269,18.907,7.920,13.613,24.607
32281,19.000,7.893,13.720,24.729
32315,19.147,7.853,13.813,24.881
32326,19.080,7.733,13.853,24.815
32338,18.947,7.600,13.893,24.693
32350,19.107,7.773,13.960,24.907
32362,19.093,7.880,13.840,24.864
32373,18.973,7.827,13.787,24.725
32385,19.080,7.813,13.733,24.773
32397,19.080,7.920,13.680,24.777
32409,19.053,7.947,13.627,24.736
32421,19.040,7.907,13.747,24.779
32432,19.187,7.853,13.800,24.905
32444,19.173,7.800,13.760,24.855
32456,19.147,7.973,13.533,24.765
32468,19.213,7.800,13.707,24.857
32479,19.227,7.867,13.773,24.925
32491,19.200,7.907,13.747,24.902
32525,19.133,7.840,13.733,24.822
32537,19.160,7.947,13.880,24.958
32549,19.133,7.973,13.613,24.799
32560,19.173,8.133,13.533,24.838
32572,19.187,8.147,13.747,24.969
32584,19.107,8.053,13.667,24.833
32596,19.320,8.013,13.653,24.978
32608,19.360,8.187,13.547,25.007
32619,19.280,7.893,13.720,24.945
32631,19.320,7.813,13.773,24.980
32643,19.400,7.800,13.573,24.929
32655,19.347,7.853,13.560,24.897
32666,19.267,7.880,13.773,24.960
32678,19.267,7.733,13.600,24.819
32690,19.347,7.787,13.627,24.912
32724,19.280,7.893,13.720,24.945
32736,19.307,7.827,13.760,24.967
32748,19.413,7.813,13.653,24.987
32759,19.480,7.867,13.440,24.940
