Timestamp(ms),M_x(µT),M_y(µT),M_z(µT),M(µT)
375522,4.653,229.667,-10.387,229.949
375534,4.733,229.880,-10.347,230.161
375545,4.640,230.053,-10.293,230.330
375557,4.680,230.347,-10.307,230.625
375569,4.853,230.507,-10.213,230.784
375581,4.933,230.613,-10.493,230.905
375592,4.453,230.693,-10.693,230.984
375604,4.627,230.467,-10.693,230.761
375616,4.827,230.120,-10.840,230.426
375628,4.973,229.733,-11.187,230.059
375640,5.000,229.547,-11.267,229.877
375651,5.040,229.747,-11.320,230.081
375663,5.027,229.720,-11.333,230.054
375675,4.947,229.387,-11.307,229.718
375709,5.027,229.280,-11.213,229.609
375721,5.040,229.267,-11.160,229.593
375732,4.987,229.360,-10.987,229.677
375744,4.587,229.453,-11.120,229.768
375756,4.773,229.640,-11.227,229.964
375768,5.067,229.680,-11.413,230.019
375779,4.947,229.853,-11.453,230.192
375791,4.853,230.253,-11.267,230.580
375803,4.947,230.387,-11.200,230.712
375815,5.147,230.427,-11.067,230.750
375827,5.147,230.493,-11.027,230.814
375838,5.067,230.667,-10.893,230.979
375850,4.813,230.920,-11.013,231.233
375862,4.813,230.987,-11.280,231.312
375874,4.720,230.973,-11.613,231.313
375908,4.467,230.453,-11.907,230.804
375919,4.213,229.947,-12.213,230.309
375931,4.253,229.093,-12.387,229.467
375943,4.427,228.360,-12.293,228.733
375955,4.773,228.107,-11.920,228.468
375967,4.720,228.307,-11.613,228.651
375978,4.533,228.960,-11.080,229.273
375990,4.067,229.987,-11.080,230.289
376002,3.827,230.680,-10.933,230.971
376014,4.147,231.120,-11.000,231.419
376025,4.040,231.427,-11.040,231.725
376037,3.867,232.240,-10.560,232.512
376049,3.320,234.347,-9.427,234.560
376061,2.400,237.120,-8.053,237.269
376073,1.267,240.653,-6.560,240.746
376106,-1.920,248.907,-4.987,248.964
376118,-3.747,253.187,-5.520,253.275
376130,-5.547,257.667,-6.173,257.800
376142,-7.533,263.227,-6.467,263.414
376154,-9.973,270.013,-6.827,270.284
376165,-12.440,277.093,-6.680,277.453
376177,-14.720,283.653,-6.253,284.104
376189,-16.773,289.707,-5.960,290.253
376201,-18.520,295.547,-6.867,296.206
376212,-20.280,301.240,-8.067,302.030
376224,-22.307,306.693,-9.027,307.636
376236,-24.213,311.520,-10.147,312.624
376248,-25.787,315.040,-11.627,316.307
376260,-26.440,316.733,-13.067,318.103
376271,-26.693,317.000,-13.947,318.427
376305,-27.120,315.920,-13.720,317.379
376317,-27.640,314.800,-12.693,316.266
376329,-27.920,313.000,-11.613,314.457
376341,-27.360,310.253,-10.453,311.633
376352,-26.667,306.827,-9.027,308.116
376364,-25.707,302.507,-8.013,303.703
376376,-24.227,297.213,-8.000,298.306
376388,-22.373,290.613,-8.773,291.605
376400,-20.253,283.493,-10.040,284.393
376411,-17.853,275.907,-11.107,276.707
376423,-15.573,269.400,-11.053,270.076
376435,-13.680,264.067,-10.093,264.613
376447,-12.080,260.467,-8.920,260.899
376459,-11.373,259.240,-7.853,259.608
376470,-12.120,261.280,-6.720,261.647
376482,-13.787,265.733,-6.160,266.162
376516,-16.933,274.533,-6.440,275.130
376528,-17.960,278.253,-7.747,278.940
376540,-18.573,281.027,-10.027,281.818
376551,-18.320,282.613,-13.387,283.523
376563,-18.253,282.853,-16.320,283.911
376575,-17.760,282.333,-18.373,283.487
376587,-17.347,282.027,-19.373,283.223
376598,-17.507,282.613,-18.693,283.771
376610,-17.933,283.587,-16.787,284.649
376622,-18.413,284.973,-13.387,285.881
376634,-18.813,286.280,-9.973,287.071
376646,-19.120,286.840,-7.613,287.577
376657,-18.960,285.893,-6.293,286.590
376669,-18.000,283.827,-5.960,284.459
376681,-16.893,280.453,-6.813,281.044
376715,-14.920,273.987,-11.080,274.616
376727,-14.893,272.147,-12.907,272.859
376738,-14.947,270.840,-13.747,271.600
376750,-15.120,270.267,-13.400,271.021
376762,-15.560,270.093,-11.960,270.805
376774,-15.987,270.493,-10.067,271.152
376786,-16.333,270.960,-7.880,271.566
376797,-16.813,271.493,-6.173,272.084
376809,-17.320,272.107,-5.000,272.703
376821,-18.133,272.947,-4.213,273.581
376833,-18.573,273.600,-3.920,274.258
376844,-19.040,273.547,-4.000,274.238
376856,-19.147,273.040,-4.507,273.748
376868,-19.387,272.280,-4.933,273.014
376880,-19.613,271.093,-4.933,271.847
376914,-19.227,267.187,-5.173,267.928
376926,-19.093,265.293,-4.653,266.020
376937,-19.080,263.720,-3.547,264.433
376949,-19.373,262.480,-2.387,263.205
376961,-19.520,261.280,-1.187,262.011
376973,-19.493,260.107,-0.293,260.836
376984,-19.147,258.573,0.120,259.281
376996,-18.893,257.373,0.040,258.066
377008,-18.800,256.520,-0.240,257.208
377020,-18.880,256.320,-0.400,257.015
377032,-18.720,256.013,-0.627,256.698
377043,-18.427,255.053,-0.800,255.719
377055,-18.133,254.320,-0.773,254.967
377067,-17.800,253.760,-0.560,254.384
377079,-17.493,253.213,0.053,253.817
377113,-17.320,252.920,2.507,253.525
377124,-17.000,252.627,3.733,253.226
377136,-16.707,251.747,4.507,252.341
377148,-16.440,250.987,4.960,251.573
377160,-16.333,250.387,5.173,250.972
377171,-16.520,250.147,4.987,250.741
377183,-16.640,249.573,3.947,250.159
377195,-16.667,248.520,2.707,249.093
377207,-16.693,247.560,1.480,248.127
377219,-16.680,246.920,0.560,247.483
377230,-16.440,246.187,0.360,246.735
377242,-16.560,245.933,0.333,246.490
377254,-16.973,245.920,0.587,246.506
377266,-17.227,246.107,1.093,246.711
377277,-17.387,245.947,1.160,246.563
377289,-17.653,245.307,1.307,245.945
377323,-17.387,242.613,0.227,243.236
377335,-16.693,240.467,-0.547,241.046
377347,-16.080,237.653,-1.213,238.200
377359,-15.307,234.693,-1.960,235.200
377370,-14.547,231.493,-2.827,231.967
377382,-13.560,227.907,-4.147,228.347
377394,-12.680,224.560,-4.920,224.972
377406,-12.093,221.747,-5.293,222.139
377417,-11.440,219.773,-5.627,220.143
377429,-11.133,218.400,-6.213,218.772
377441,-11.200,218.027,-6.960,218.425
377453,-11.587,218.213,-7.600,218.653
377465,-11.987,219.160,-7.680,219.622
377476,-12.587,220.427,-7.253,220.905
377488,-13.200,222.147,-7.000,222.649
377522,-13.680,225.120,-6.947,225.642
377534,-13.480,225.667,-7.227,226.184
377546,-13.493,225.920,-7.013,226.431
377557,-13.187,225.973,-6.947,226.464
377569,-12.827,226.000,-6.720,226.463
377581,-12.507,225.747,-6.307,226.181
377593,-12.360,225.533,-5.640,225.942
377605,-12.147,225.120,-5.000,225.503
377616,-11.733,224.387,-4.520,224.739
377628,-11.200,223.507,-4.307,223.829
377640,-10.947,222.560,-4.267,222.870
377652,-10.440,221.493,-4.267,221.780
377663,-10.107,220.333,-4.000,220.601
377675,-9.747,219.213,-4.040,219.467
377687,-9.693,218.747,-4.360,219.005
377721,-9.427,218.293,-5.213,218.559
377733,-10.053,218.853,-5.547,219.154
377744,-10.733,219.680,-5.547,220.012
377756,-11.227,220.573,-5.360,220.924
377768,-11.560,221.000,-5.227,221.364
377780,-12.160,221.720,-4.640,222.102
377792,-12.893,221.933,-3.667,222.338
377803,-13.293,221.627,-2.760,222.042
377815,-13.467,220.333,-2.653,220.760
377827,-13.280,218.413,-2.800,218.835
377839,-12.920,215.867,-3.040,216.274
377850,-12.107,213.160,-3.120,213.526
377862,-11.453,211.107,-2.787,211.436
377874,-11.240,210.200,-2.813,210.519
377886,-11.240,209.867,-2.627,210.184
377920,-11.347,211.440,-3.213,211.769
377932,-11.493,212.760,-3.680,213.102
377943,-11.867,214.253,-3.893,214.617
377955,-11.867,215.720,-4.053,216.084
377967,-11.680,216.813,-4.440,217.173
377979,-11.653,217.960,-4.640,218.321
377990,-11.440,219.000,-4.747,219.350
378002,-11.200,220.040,-4.840,220.378
378014,-11.320,220.813,-4.933,221.158
378026,-11.227,221.440,-4.920,221.779
378038,-11.013,221.467,-4.440,221.785
378049,-10.600,221.147,-4.267,221.442
378061,-10.333,220.853,-4.173,221.134
378073,-10.120,220.533,-4.360,220.808
378085,-9.893,220.133,-5.000,220.412
378096,-9.867,219.907,-6.000,220.210
378130,-9.867,219.773,-8.240,220.149
378142,-10.053,219.707,-9.120,220.126
378154,-9.827,219.480,-9.827,219.920
378166,-9.867,219.493,-10.133,219.949
378178,-9.973,219.613,-10.200,220.076
378189,-10.253,220.133,-9.973,220.598
378201,-10.627,220.813,-9.613,221.278
378213,-11.093,221.467,-9.187,221.935
378225,-11.267,222.360,-8.307,222.800
378236,-11.653,223.053,-7.387,223.480
378248,-12.053,223.853,-6.653,224.276
378260,-12.320,224.827,-6.040,225.245
378272,-12.853,225.720,-5.787,226.160
378284,-13.307,226.493,-5.800,226.958
378295,-13.373,227.173,-6.067,227.647
378329,-14.253,228.813,-5.920,229.333
378341,-14.520,229.653,-5.707,230.183
378353,-14.427,229.880,-5.600,230.400
378365,-14.360,229.600,-5.773,230.121
378376,-14.080,229.227,-6.213,229.743
378388,-13.533,228.560,-6.867,229.063
378400,-12.733,227.920,-7.253,228.391
378412,-12.427,227.467,-7.707,227.936
378423,-12.440,227.627,-7.627,228.094
378435,-12.320,227.773,-7.387,228.226
378447,-12.467,227.840,-7.133,228.292
378459,-12.707,228.027,-6.440,228.471
378471,-12.867,228.520,-5.440,228.947
378482,-13.107,228.880,-4.773,229.305
378494,-13.267,229.160,-4.027,229.579
378506,-13.627,228.973,-3.947,229.412
378540,-13.613,227.640,-4.707,228.095
378552,-13.213,226.520,-5.347,226.968
378563,-13.320,225.867,-6.000,226.339
378575,-13.400,225.480,-6.347,225.967
378587,-13.400,225.467,-6.253,225.951
378599,-13.667,225.707,-5.827,226.195
378611,-14.067,226.160,-5.253,226.658
378622,-14.293,226.533,-4.307,227.025
378634,-14.400,227.400,-3.507,227.882
378646,-14.347,228.053,-3.107,228.525
378658,-14.707,228.867,-3.360,229.363
378669,-14.867,229.227,-4.227,229.747
378681,-14.680,228.813,-5.600,229.352
378693,-14.133,227.813,-7.067,228.361
378705,-13.653,226.387,-8.080,226.942
378739,-12.360,223.733,-8.720,224.244
378751,-11.987,222.707,-8.253,223.182
378762,-12.000,222.013,-7.533,222.465
378774,-11.907,221.547,-6.693,221.967
378786,-11.773,221.107,-6.280,221.509
378798,-11.307,220.560,-5.933,220.929
378809,-11.080,219.760,-5.693,220.113
378821,-10.707,219.067,-5.773,219.404
378833,-10.480,218.720,-5.587,219.042
378845,-10.187,218.507,-5.720,218.819
378857,-10.280,218.773,-5.813,219.092
378868,-10.253,219.093,-6.067,219.417
378880,-10.333,219.240,-6.187,219.571
378892,-10.200,219.347,-6.173,219.670
378904,-10.187,219.693,-5.720,220.004
378938,-10.507,221.253,-4.307,221.545
378949,-10.693,222.013,-3.813,222.303
378961,-11.147,222.760,-3.000,223.059
378973,-11.453,223.640,-2.013,223.942
378985,-11.760,224.627,-1.093,224.937
378997,-12.293,225.187,-0.333,225.522
379008,-12.733,225.387,0.480,225.747
379020,-12.867,225.427,1.280,225.797
379032,-13.173,225.240,1.627,225.631
379044,-13.467,224.893,1.493,225.301
379055,-13.893,224.000,0.853,224.432
379067,-13.693,222.853,-0.187,223.274
379079,-13.413,221.507,-1.667,221.919
379091,-13.240,220.280,-2.973,220.698
379103,-13.200,219.347,-3.560,219.772
379114,-12.840,219.013,-3.880,219.424
379148,-12.640,218.760,-3.680,219.156
379160,-12.893,219.133,-2.653,219.528
379172,-13.067,220.173,-1.413,220.565
379184,-13.307,221.160,0.320,221.560
379195,-13.200,221.840,2.187,222.243
379207,-12.947,222.000,3.933,222.412
379219,-12.467,221.920,5.240,222.332
379231,-11.480,221.320,6.440,221.711
379243,-10.747,220.760,7.253,221.140
379254,-10.173,220.560,8.067,220.942
379266,-9.680,220.653,8.947,221.047
379278,-9.280,220.800,9.027,221.179
379290,-9.267,221.520,9.373,221.912
379301,-9.573,222.627,9.800,223.048
379335,-10.973,226.080,10.573,226.593
379347,-11.867,227.800,10.933,228.371
379359,-12.640,228.893,11.547,229.533
379371,-12.907,229.373,12.027,230.051
379382,-13.160,229.973,12.173,230.671
379394,-13.720,230.693,12.027,231.414
379406,-14.307,231.493,11.640,232.227
379418,-14.507,231.920,11.067,232.637
379430,-14.587,232.093,10.560,232.791
379441,-14.707,231.813,9.733,232.483
379453,-14.493,231.853,9.400,232.496
379465,-14.587,231.707,9.067,232.342
379477,-14.413,231.933,8.720,232.544
379488,-14.587,232.200,9.253,232.842
379500,-14.653,232.480,9.787,233.147
379534,-14.453,233.240,11.320,233.961
379546,-14.667,233.987,12.013,234.753
379558,-14.680,234.120,12.507,234.913
379570,-14.467,234.293,12.707,235.083
379581,-14.067,234.253,12.587,235.013
379593,-14.107,234.667,12.747,235.436
379605,-13.987,234.867,12.853,235.634
379617,-13.733,235.213,13.320,235.990
379628,-13.853,235.587,13.853,236.400
379640,-14.000,236.360,14.507,237.218
379652,-14.027,237.120,14.933,238.003
379664,-14.053,238.200,14.960,239.083
379676,-14.453,239.067,15.267,239.989
379687,-14.760,239.813,15.347,240.757
379699,-15.000,240.333,15.360,241.290
379711,-14.960,240.720,15.227,241.665
379745,-15.747,241.707,15.133,242.691
379757,-16.133,242.440,15.213,243.452
379768,-16.333,242.840,15.027,243.852
379780,-16.587,242.933,14.933,243.956
379792,-16.453,242.987,14.853,243.996
379804,-16.347,243.027,14.747,244.022
379816,-16.080,243.000,14.840,243.983
379827,-15.827,242.480,15.173,243.469
379839,-15.813,242.320,15.693,243.342
379851,-15.467,242.467,16.293,243.505
379863,-15.707,242.840,17.013,243.941
379874,-15.933,243.373,17.760,244.540
379886,-16.267,243.787,18.267,245.011
379898,-16.160,243.720,18.160,244.929
379910,-16.000,243.173,17.640,244.337
379944,-15.453,241.400,15.627,242.398
379955,-15.093,240.427,14.507,241.336
379967,-14.840,239.787,13.680,240.635
379979,-14.533,239.400,13.107,240.199
379991,-14.613,239.320,12.960,240.116
380003,-14.600,239.467,13.307,240.280
380014,-14.640,239.613,13.747,240.453
380026,-14.520,239.640,14.160,240.497
380038,-14.733,240.360,14.773,241.264
380050,-14.800,241.200,15.280,242.136
380061,-14.813,241.613,15.800,242.582
380073,-14.947,242.067,16.160,243.065
380085,-15.213,242.360,16.413,243.391
380097,-14.960,242.387,16.307,243.395
380109,-14.853,242.173,15.587,243.129
380143,-14.680,240.973,13.133,241.777
380154,-14.387,239.760,11.480,240.465
380166,-13.947,238.373,9.813,238.983
380178,-13.733,237.600,8.653,238.154
380190,-13.533,237.093,7.813,237.608
380201,-13.613,236.840,7.120,237.338
380213,-13.693,236.827,6.587,237.314
380225,-13.720,236.867,6.493,237.353
380237,-13.920,237.360,6.413,237.854
380249,-14.147,237.947,6.707,238.461
380260,-14.187,238.747,7.067,239.272
380272,-14.360,239.453,7.427,239.998
380284,-14.147,240.027,7.733,240.568
380296,-14.280,240.653,8.093,241.212
380307,-14.253,241.200,8.680,241.777
380319,-14.333,241.707,9.467,242.316
380353,-14.080,242.227,10.187,242.849
380365,-13.840,241.600,10.373,242.218
380377,-13.253,241.053,10.400,241.641
380389,-12.933,240.867,10.747,241.453
380400,-12.587,240.493,10.733,241.062
380412,-12.600,240.493,10.933,241.071
380424,-12.547,240.707,10.813,241.276
380436,-12.360,241.067,10.627,241.617
380447,-12.147,241.853,10.200,242.373
380459,-12.413,242.680,9.960,243.201
380471,-12.480,243.427,9.573,243.934
380483,-12.360,244.120,9.187,244.605
380495,-12.413,244.680,9.013,245.160
380506,-12.413,245.293,9.053,245.774
380518,-12.467,245.667,9.373,246.161
380552,-12.560,245.987,10.147,246.516
380564,-12.520,245.627,10.267,246.160
380576,-12.480,245.413,10.520,245.956
380587,-12.427,244.947,10.507,245.487
380599,-12.400,244.760,10.560,245.301
380611,-12.853,244.867,10.693,245.437
380623,-13.360,245.200,11.080,245.814
380634,-13.747,245.480,11.480,246.132
380646,-14.173,245.893,11.680,246.578
380658,-14.747,246.253,11.600,246.967
380670,-15.027,246.253,11.760,246.992
380682,-15.253,246.173,11.720,246.924
380693,-15.440,246.093,11.800,246.859
380705,-15.880,246.027,11.707,246.816
380717,-16.160,246.107,11.640,246.911
380751,-16.693,246.573,12.267,247.442
380763,-17.000,246.613,12.760,247.528
380774,-17.187,246.480,13.293,247.436
380786,-16.907,245.973,13.747,246.937
380798,-16.760,245.533,14.053,246.506
380810,-16.827,245.347,14.253,246.336
380822,-16.853,245.107,14.360,246.105
380833,-16.867,244.680,14.013,245.661
380845,-16.920,244.040,13.827,245.016
380857,-16.933,243.760,14.213,244.760
380869,-16.987,243.707,14.853,244.749
380880,-17.227,243.853,15.707,244.965
380892,-17.640,244.040,16.453,245.229
380904,-18.040,243.653,16.733,244.893
380916,-18.053,242.920,16.693,244.161
380928,-17.747,242.200,16.707,243.423
380962,-18.200,241.787,15.827,242.987
380973,-18.320,241.787,14.920,242.938
380985,-18.427,241.587,13.507,242.665
380997,-18.587,241.227,11.867,242.232
381009,-18.520,241.093,10.427,242.028
381020,-18.493,241.200,9.667,242.101
381032,-18.600,241.733,9.520,242.635
381044,-18.680,242.333,9.920,243.255
381056,-18.840,243.187,11.067,244.166
381068,-18.813,243.653,12.347,244.690
381079,-18.760,244.440,13.920,245.554
381091,-19.053,245.347,15.733,246.588
381103,-19.533,246.040,17.613,247.442
381115,-19.480,246.307,19.200,247.821
381126,-19.347,245.920,19.973,247.487
381160,-18.853,243.960,20.480,245.543
381172,-18.680,243.720,20.587,245.300
381184,-18.733,243.373,20.813,244.979
381196,-18.733,243.387,21.427,245.045
381208,-18.907,243.253,22.467,245.019
381219,-18.840,243.733,23.960,245.632
381231,-19.107,244.013,25.893,246.126
381243,-19.400,244.480,28.627,246.914
381255,-19.800,244.987,31.293,247.770
381266,-19.893,245.387,33.880,248.512
381278,-20.307,245.520,35.493,248.902
381290,-20.707,245.600,36.120,249.104
381302,-21.187,245.800,35.960,249.318
381314,-21.747,245.733,35.213,249.194
381325,-21.933,245.733,33.920,249.031
381359,-22.920,245.427,31.093,248.448
381371,-23.120,245.307,29.280,248.127
381383,-23.547,244.987,27.453,247.642
381395,-23.733,244.587,25.707,247.076
381406,-23.880,244.147,23.813,246.465
381418,-23.760,243.747,22.333,245.918
381430,-23.520,243.493,21.200,245.544
381442,-23.533,243.413,20.773,245.429
381453,-23.253,243.653,21.227,245.679
381465,-22.787,243.720,22.413,245.807
381477,-22.093,243.627,24.080,245.809
381489,-21.160,243.840,26.307,246.166
381501,-20.307,244.067,28.427,246.554
381512,-19.440,244.147,30.520,246.814
381524,-18.640,244.320,31.747,247.078
381536,-18.093,244.213,32.267,246.999
381570,-15.920,243.360,30.987,245.841
381582,-15.467,242.747,29.907,245.071
381593,-15.000,242.160,28.933,244.343
381605,-14.387,241.960,27.880,243.985
381617,-13.907,241.853,27.053,243.759
381629,-13.640,241.773,26.693,243.625
381641,-13.333,241.827,26.507,243.640
381652,-12.933,242.413,27.347,244.294
381664,-12.640,243.360,28.227,245.317
381676,-12.667,244.400,29.520,246.502
381688,-12.573,245.133,30.853,247.387
381699,-12.040,245.653,31.787,247.994
381711,-11.547,245.640,32.107,247.998
381723,-11.213,245.147,32.147,247.500
381735,-10.853,244.360,31.613,246.635
381769,-10.000,242.107,29.320,244.081
381781,-9.827,240.573,28.013,242.398
381792,-9.573,239.080,27.013,240.792
381804,-9.307,237.827,26.093,239.435
381816,-8.973,236.667,25.413,238.196
381828,-9.147,235.840,25.027,237.340
381839,-9.307,235.493,25.027,237.002
381851,-9.467,235.373,25.160,236.903
381863,-9.747,235.773,25.227,237.319
381875,-10.320,236.533,25.253,238.101
381887,-10.920,237.413,25.293,239.006
381898,-11.253,238.067,25.467,239.689
381910,-11.720,238.573,25.667,240.236
381922,-12.160,238.760,25.960,240.475
381934,-12.227,238.867,26.413,240.633
381968,-12.187,238.560,27.453,240.444
381979,-12.093,238.600,27.693,240.506
381991,-11.907,238.467,28.107,240.412
382003,-11.653,238.533,28.387,240.499
382015,-11.653,238.587,28.493,240.564
382026,-11.653,238.907,28.613,240.896
382038,-11.667,239.187,28.240,241.130
382050,-11.707,239.493,27.747,241.379
382062,-11.707,239.813,27.013,241.614
382074,-11.987,240.133,26.773,241.918
382085,-11.853,240.253,26.667,242.019
382097,-11.627,240.133,26.760,241.899
382109,-11.600,240.227,27.093,242.028
382121,-11.373,240.467,27.413,242.291
382133,-11.400,240.480,27.867,242.357
382144,-11.013,240.280,28.040,242.161
382178,-10.427,239.720,28.027,241.578
382190,-10.200,239.827,28.267,241.702
382202,-10.307,240.147,28.200,242.016
382214,-10.427,240.280,27.547,242.079
382225,-10.387,240.040,26.520,241.724
382237,-10.453,239.413,25.267,240.970
382249,-10.040,238.093,23.867,239.497
382261,-9.787,236.387,22.907,237.696
382272,-9.533,235.307,22.480,236.570
382284,-9.173,234.333,22.560,235.595
382296,-8.880,233.680,22.653,234.943
382308,-8.720,233.213,22.827,234.490
382320,-8.600,232.760,23.347,234.086
382331,-8.067,232.333,23.640,233.672
382343,-7.467,232.160,24.347,233.553
382377,-7.413,232.427,26.667,234.069
382389,-7.307,232.587,28.027,234.383
382401,-7.093,232.840,29.120,234.761
382412,-7.307,233.347,30.227,235.410
382424,-7.533,233.813,31.200,236.006
382436,-7.600,234.453,32.067,236.758
382448,-7.480,234.960,32.800,237.356
382460,-7.560,235.493,33.253,237.950
382471,-7.827,236.213,34.147,238.797
382483,-8.107,237.240,34.813,239.918
382495,-8.280,238.013,35.213,240.747
382507,-8.480,238.787,35.293,241.530
382518,-8.973,239.413,35.360,242.177
382530,-9.173,239.733,35.107,242.464
382542,-9.600,239.520,34.773,242.221
382576,-9.667,238.680,34.507,241.355
382588,-9.867,238.440,34.387,241.109
382600,-9.640,237.747,33.893,240.344
382611,-9.627,237.160,33.347,239.686
382623,-9.600,237.027,32.467,239.432
382635,-9.627,237.040,32.107,239.398
382647,-9.760,237.213,31.747,239.527
382658,-9.960,237.467,31.840,239.799
382670,-10.240,237.960,32.093,240.333
382682,-10.387,238.027,32.560,240.468
382694,-10.387,238.253,33.013,240.754
382706,-10.707,238.360,33.333,240.917
382717,-10.720,238.453,33.093,240.977
382729,-10.507,238.053,32.800,240.532
382741,-10.547,237.787,32.613,240.244
382775,-10.747,237.600,32.680,240.078
382787,-10.680,237.507,32.480,239.955
382798,-10.627,237.307,32.560,239.766
382810,-10.600,237.707,32.987,240.219
382822,-10.920,238.400,33.627,241.007
382834,-11.027,239.133,34.200,241.818
382845,-11.320,239.813,35.040,242.624
382857,-11.720,240.933,35.547,243.823
382869,-11.933,241.453,35.693,244.369
382881,-11.653,241.813,35.440,244.674
382893,-11.880,242.240,34.973,245.040
382904,-12.000,242.213,34.640,244.972
382916,-11.827,242.000,34.027,244.666
382928,-11.813,241.893,33.333,244.465
382940,-11.907,241.773,32.747,244.271
382951,-11.987,241.653,32.387,244.108
