Timestamp(ms),M_x(µT),M_y(µT),M_z(µT),M(µT)
310198,10.600,26.027,-2.067,28.178
310210,10.680,26.013,-2.053,28.195
310222,10.720,26.000,-2.093,28.201
310233,10.680,25.880,-2.267,28.089
310245,10.613,25.907,-2.080,28.074
310257,10.693,25.907,-2.067,28.103
310269,10.707,25.933,-2.147,28.139
310280,10.587,25.973,-2.067,28.124
310292,10.547,26.000,-2.000,28.129
310304,10.747,26.187,-2.173,28.389
310316,10.747,25.893,-2.093,28.113
310328,10.787,25.867,-2.227,28.114
310339,10.533,26.027,-1.987,28.148
310351,10.827,26.027,-2.120,28.268
310363,10.933,26.133,-2.200,28.414
310397,10.627,26.240,-2.227,28.398
310409,10.720,26.080,-2.120,28.277
310420,10.720,25.987,-2.107,28.190
310432,10.600,25.933,-2.133,28.097
310444,10.627,26.027,-2.040,28.186
310456,10.733,25.907,-2.000,28.113
310468,10.667,26.040,-2.040,28.214
310479,10.600,25.960,-2.053,28.116
310491,10.547,26.053,-2.040,28.181
310503,10.680,25.893,-2.067,28.086
310515,10.693,25.840,-2.173,28.050
310526,10.653,26.093,-2.093,28.262
310538,10.600,26.093,-1.947,28.231
310550,10.680,25.960,-2.107,28.150
310562,10.773,25.773,-2.147,28.017
310596,10.720,25.973,-2.187,28.184
310607,10.613,26.133,-2.213,28.293
310619,10.720,25.920,-2.093,28.127
310631,10.733,25.947,-2.040,28.153
310643,10.707,25.893,-2.000,28.091
310655,10.733,25.867,-2.080,28.082
310666,10.667,25.907,-2.067,28.093
310678,10.640,25.933,-2.147,28.113
310690,10.533,26.173,-2.040,28.287
310702,10.760,26.067,-2.133,28.281
310713,10.640,25.960,-2.173,28.140
310725,10.667,26.000,-2.013,28.175
310737,10.733,26.133,-2.040,28.325
310749,10.733,25.960,-2.107,28.170
310760,10.667,26.013,-2.240,28.204
310794,10.573,26.067,-2.120,28.209
310806,10.733,26.000,-2.160,28.211
310818,10.707,25.960,-2.253,28.171
310830,10.573,25.987,-2.013,28.127
310842,10.640,26.067,-2.053,28.229
310853,10.733,25.853,-1.987,28.063
310865,10.760,25.920,-2.080,28.142
310877,10.560,26.040,-2.040,28.174
310889,10.747,26.133,-2.000,28.327
310900,10.613,25.933,-2.120,28.101
310912,10.693,25.973,-2.147,28.170
310924,10.720,25.933,-2.107,28.141
310936,10.627,26.107,-2.200,28.272
310948,10.760,25.960,-2.067,28.177
310959,10.667,26.000,-2.293,28.196
310971,10.533,25.973,-2.013,28.100
311005,10.800,25.960,-2.240,28.206
311017,10.640,25.880,-2.200,28.068
311029,10.547,26.107,-2.240,28.245
311040,10.760,25.973,-2.107,28.193
311052,10.800,25.853,-2.080,28.096
311064,10.707,25.947,-2.107,28.148
311076,10.653,25.947,-2.187,28.134
311087,10.733,26.093,-2.080,28.291
311099,10.600,25.867,-2.200,28.041
311111,10.653,25.960,-2.107,28.140
311123,10.653,26.040,-2.120,28.215
311135,10.813,25.907,-2.080,28.150
311146,10.747,25.907,-2.120,28.127
311158,10.467,26.107,-2.133,28.207
311170,10.613,26.067,-2.093,28.222
311204,10.813,25.973,-2.093,28.212
311216,10.587,26.067,-2.173,28.218
311227,10.800,26.067,-2.107,28.294
311239,10.747,26.093,-2.013,28.291
311251,10.707,25.840,-2.080,28.048
311263,10.573,26.040,-2.027,28.178
311274,10.760,25.973,-2.093,28.192
311286,10.720,25.947,-2.067,28.150
311298,10.667,26.093,-2.027,28.262
311310,10.653,26.093,-2.093,28.262
311322,10.613,26.107,-2.133,28.262
311333,10.720,26.053,-2.027,28.245
311345,10.707,26.080,-2.107,28.271
311357,10.653,25.920,-2.120,28.104
311369,10.733,26.013,-2.080,28.217
311403,10.560,26.013,-2.267,28.166
311414,10.613,26.067,-2.200,28.230
311426,10.720,26.027,-2.053,28.223
311438,10.693,25.987,-2.107,28.180
311450,10.787,25.853,-2.120,28.093
311462,10.573,25.907,-2.187,28.067
311473,10.733,26.067,-2.080,28.267
311485,10.693,26.013,-2.147,28.207
311497,10.587,26.013,-2.227,28.173
311509,10.600,25.973,-2.120,28.133
311520,10.747,26.027,-2.080,28.235
311532,10.773,26.093,-2.107,28.308
311544,10.680,25.947,-2.093,28.137
311556,10.667,26.107,-2.000,28.273
311567,10.760,26.240,-2.227,28.448
311601,10.573,25.987,-2.240,28.145
311613,10.587,26.173,-2.133,28.314
311625,10.773,26.040,-2.133,28.261
311637,10.747,26.013,-2.067,28.222
311649,10.653,25.893,-2.187,28.085
311660,10.613,26.133,-2.080,28.283
311672,10.693,25.960,-2.107,28.155
311684,10.760,26.027,-2.147,28.245
311696,10.533,26.013,-2.187,28.150
311707,10.613,26.080,-2.093,28.235
311719,10.667,26.147,-2.027,28.311
311731,10.653,25.840,-2.120,28.030
311743,10.667,25.893,-2.200,28.091
311755,10.773,26.133,-2.000,28.338
311766,10.787,26.107,-2.160,28.330
311778,10.680,26.027,-2.200,28.219
311812,10.667,26.147,-2.147,28.320
311824,10.587,26.040,-2.107,28.189
311836,10.720,26.067,-2.067,28.261
311847,10.720,26.040,-2.120,28.240
311859,10.747,26.093,-2.093,28.297
311871,10.747,26.147,-2.120,28.348
311883,10.720,25.853,-2.133,28.069
311894,10.747,26.000,-2.173,28.217
311906,10.653,26.147,-2.067,28.309
311918,10.693,26.013,-2.000,28.196
311930,10.747,25.947,-2.093,28.162
311942,10.600,26.147,-2.160,28.296
311953,10.680,26.027,-2.200,28.219
311965,10.880,26.173,-2.133,28.425
311977,10.640,26.040,-2.173,28.214
312011,10.480,26.160,-2.160,28.264
312023,10.853,26.227,-2.147,28.465
312034,10.680,25.960,-2.160,28.154
312046,10.600,25.973,-2.147,28.135
312058,10.667,25.960,-2.080,28.143
312070,10.653,26.000,-2.147,28.180
312082,10.667,25.973,-2.107,28.157
312093,10.560,26.013,-2.040,28.149
312105,10.707,26.053,-1.973,28.237
312117,10.827,26.067,-2.093,28.303
312129,10.640,25.960,-2.120,28.136
312140,10.760,26.053,-2.067,28.263
312152,10.653,26.107,-2.160,28.279
312164,10.720,26.000,-2.187,28.208
312176,10.707,25.880,-2.200,28.094
312210,10.693,26.000,-2.133,28.194
312221,10.840,26.027,-2.187,28.279
312233,10.653,26.053,-2.200,28.233
312245,10.587,26.187,-2.053,28.320
312257,10.720,26.120,-2.000,28.305
312269,10.800,25.960,-2.280,28.209
312280,10.627,26.013,-2.107,28.179
312292,10.640,26.187,-2.133,28.346
312304,10.653,26.093,-2.187,28.269
312316,10.733,25.920,-2.187,28.140
312327,10.560,25.973,-2.253,28.128
312339,10.613,26.173,-2.133,28.324
312351,10.627,26.013,-2.173,28.184
312363,10.787,25.987,-2.173,28.220
312375,10.560,26.147,-2.133,28.279
312386,10.627,26.080,-2.187,28.247
312420,10.733,26.000,-2.213,28.215
312432,10.720,26.133,-2.240,28.335
312444,10.627,26.067,-2.027,28.222
312456,10.707,26.053,-2.000,28.238
312467,10.760,26.000,-2.200,28.224
312479,10.533,26.120,-2.093,28.242
312491,10.613,26.133,-2.080,28.283
312503,10.520,26.160,-2.120,28.276
312514,10.653,26.147,-2.213,28.320
312526,10.693,26.187,-2.227,28.373
312538,10.720,26.173,-2.067,28.359
312550,10.787,26.067,-2.080,28.287
312562,10.667,26.040,-2.080,28.217
312573,10.693,26.147,-2.027,28.321
312585,10.747,26.067,-2.040,28.269
312619,10.693,26.000,-2.107,28.192
312631,10.587,26.080,-2.040,28.221
312643,10.680,26.107,-2.147,28.288
312654,10.760,26.080,-2.053,28.287
312666,10.773,25.973,-2.120,28.199
312678,10.613,25.987,-1.947,28.138
312690,10.707,26.107,-1.960,28.285
312702,10.693,26.000,-2.133,28.194
312713,10.587,26.107,-2.053,28.246
312725,10.627,26.040,-1.987,28.195
312737,10.680,26.093,-2.000,28.265
312749,10.720,26.027,-2.013,28.220
312760,10.773,26.027,-2.227,28.256
312772,10.693,26.080,-2.133,28.268
312784,10.627,26.160,-2.160,28.318
312818,10.760,26.093,-2.120,28.304
312830,10.640,26.160,-2.240,28.330
312841,10.627,26.120,-2.160,28.282
312853,10.827,26.053,-2.213,28.300
312865,10.640,25.933,-2.293,28.125
312877,10.653,26.160,-2.040,28.320
312889,10.627,26.093,-2.027,28.247
312900,10.653,26.120,-2.227,28.297
312912,10.680,26.040,-2.227,28.233
312924,10.653,26.000,-1.987,28.168
312936,10.720,26.173,-2.080,28.360
312947,10.707,26.040,-2.147,28.237
312959,10.667,26.040,-2.227,28.228
312971,10.640,26.107,-2.200,28.277
312983,10.627,26.120,-2.107,28.278
313017,10.667,25.880,-2.227,28.080
313028,10.573,26.093,-2.187,28.239
313040,10.760,26.040,-2.107,28.254
313052,10.733,26.120,-2.147,28.321
313064,10.573,26.040,-2.040,28.179
313076,10.653,26.120,-1.973,28.278
313087,10.707,26.027,-2.040,28.217
313099,10.627,26.080,-2.187,28.247
313111,10.640,26.120,-2.133,28.285
313123,10.693,26.107,-1.987,28.282
313134,10.773,26.107,-2.040,28.316
313146,10.693,26.027,-2.160,28.221
313158,10.747,26.107,-2.120,28.312
313170,10.613,26.053,-2.000,28.203
313182,10.773,26.120,-2.120,28.334
313215,10.613,25.973,-2.053,28.133
313227,10.547,26.093,-2.107,28.223
313239,10.693,26.133,-2.120,28.316
313251,10.747,25.987,-2.240,28.210
313263,10.707,26.147,-2.147,28.335
313274,10.720,25.987,-2.053,28.186
313286,10.693,26.027,-2.080,28.215
313298,10.760,26.120,-2.267,28.340
313310,10.493,26.000,-2.120,28.118
313321,10.680,26.173,-2.120,28.348
313333,10.733,26.027,-2.093,28.231
313345,10.720,26.053,-2.147,28.254
313357,10.507,26.187,-2.000,28.287
313369,10.653,26.160,-2.093,28.324
313380,10.827,26.000,-2.213,28.251
313392,10.613,26.027,-2.200,28.193
313426,10.627,26.160,-2.160,28.318
313438,10.733,26.093,-2.147,28.296
313450,10.627,25.987,-2.227,28.164
313461,10.613,26.120,-2.240,28.283
313473,10.760,25.987,-2.133,28.207
313485,10.773,26.240,-2.147,28.447
313497,10.680,26.027,-2.187,28.218
313508,10.560,26.200,-2.133,28.329
313520,10.667,26.187,-2.147,28.357
313532,10.667,26.107,-2.040,28.275
313544,10.760,26.107,-2.173,28.321
313556,10.627,26.133,-2.040,28.285
313567,10.707,26.187,-2.227,28.378
313579,10.733,26.093,-2.200,28.300
313591,10.640,26.040,-2.160,28.213
313625,10.707,26.120,-2.120,28.309
313637,10.680,26.213,-2.213,28.392
313648,10.613,26.000,-2.200,28.169
313660,10.573,26.093,-2.147,28.236
313672,10.693,26.067,-2.040,28.249
313684,10.693,26.040,-2.160,28.233
313696,10.693,26.133,-2.147,28.318
313707,10.600,26.200,-2.213,28.350
313719,10.653,26.053,-2.080,28.224
313731,10.693,26.040,-2.107,28.229
313743,10.707,25.960,-2.160,28.164
313754,10.667,26.227,-2.187,28.397
313766,10.827,26.067,-2.160,28.308
313778,10.707,26.053,-2.253,28.258
313790,10.653,26.107,-2.160,28.279
313824,10.560,25.987,-2.213,28.138
313836,10.733,26.093,-2.360,28.313
313847,10.747,26.147,-2.267,28.360
313859,10.693,26.160,-2.253,28.351
313871,10.773,26.000,-2.133,28.224
313883,10.693,25.987,-2.120,28.181
313894,10.627,26.080,-2.213,28.249
313906,10.693,26.120,-2.200,28.310
313918,10.733,26.133,-2.213,28.338
313930,10.693,26.053,-2.333,28.259
313941,10.613,26.160,-2.147,28.312
313953,10.773,26.133,-2.187,28.351
313965,10.720,26.133,-2.240,28.335
313977,10.693,26.040,-2.240,28.239
313989,10.680,26.133,-2.200,28.317
314000,10.707,26.213,-2.067,28.391
314034,10.680,26.080,-2.347,28.280
314046,10.613,26.133,-2.293,28.299
314058,10.613,26.160,-2.187,28.316
314070,10.800,26.053,-2.173,28.287
314081,10.733,26.107,-2.293,28.320
314093,10.520,26.160,-2.173,28.280
314105,10.747,26.093,-2.267,28.311
314117,10.600,26.053,-2.253,28.217
314129,10.680,26.013,-2.040,28.194
314140,10.560,26.093,-2.187,28.234
314152,10.600,26.307,-2.133,28.442
314164,10.867,26.147,-2.213,28.401
314176,10.613,26.147,-2.133,28.299
314187,10.653,25.960,-2.173,28.145
314199,10.787,26.173,-2.120,28.388
314233,10.600,26.093,-2.293,28.257
314245,10.707,26.093,-2.227,28.292
314257,10.613,26.187,-2.133,28.336
314268,10.707,26.053,-2.173,28.251
314280,10.613,26.133,-2.160,28.289
314292,10.640,26.107,-2.067,28.267
314304,10.733,26.107,-2.067,28.303
314316,10.667,26.013,-2.267,28.207
314327,10.760,26.120,-2.213,28.336
314339,10.693,26.267,-2.120,28.439
314351,10.707,26.253,-2.133,28.433
314363,10.760,26.227,-2.187,28.432
314374,10.680,26.187,-2.107,28.359
314386,10.747,26.213,-2.147,28.412
314398,10.693,26.107,-2.200,28.297
314432,10.613,26.120,-2.227,28.282
314444,10.667,26.213,-2.160,28.383
314455,10.587,26.147,-2.040,28.282
314467,10.680,26.027,-2.213,28.220
314479,10.667,26.000,-2.147,28.185
314491,10.680,26.093,-2.027,28.267
314503,10.693,26.107,-2.120,28.291
314514,10.653,26.080,-2.240,28.261
314526,10.547,26.173,-2.120,28.298
314538,10.720,26.200,-2.040,28.382
314550,10.853,26.173,-2.147,28.416
314561,10.800,26.053,-2.173,28.287
314573,10.707,26.173,-2.227,28.366
314585,10.773,26.107,-2.160,28.325
314597,10.680,26.080,-2.160,28.265
314631,10.680,26.107,-2.213,28.293
314643,10.733,26.213,-2.080,28.402
314654,10.813,26.120,-2.160,28.352
314666,10.773,26.107,-2.093,28.320
314678,10.693,26.053,-2.067,28.238
314690,10.760,26.053,-2.040,28.262
314701,10.707,26.093,-2.187,28.289
314713,10.733,26.067,-2.280,28.282
314725,10.600,26.173,-2.147,28.320
314737,10.720,26.213,-2.080,28.397
314749,10.827,26.133,-2.040,28.361
314760,10.840,26.147,-1.987,28.374
314772,10.733,26.187,-2.107,28.379
314784,10.773,26.173,-2.107,28.382
314796,10.840,26.080,-1.973,28.312
314807,10.787,26.040,-2.120,28.265
314841,10.720,26.173,-2.147,28.365
314853,10.800,26.227,-2.107,28.441
314865,10.627,26.133,-2.080,28.288
314877,10.640,26.267,-1.947,28.407
314888,10.613,26.080,-1.960,28.225
314900,10.680,26.107,-2.067,28.282
314912,10.600,26.133,-2.053,28.276
314924,10.560,26.133,-1.933,28.252
314936,10.707,26.120,-2.013,28.301
314947,10.720,26.080,-2.093,28.275
314959,10.720,26.213,-2.013,28.392
314971,10.707,26.213,-1.987,28.385
314983,10.867,26.187,-1.973,28.420
314994,10.693,26.013,-2.000,28.196
315006,10.600,26.133,-1.973,28.270
315040,10.573,26.147,-2.013,28.275
315052,10.707,26.187,-2.093,28.368
315064,10.640,26.133,-2.053,28.291
315075,10.653,26.187,-1.920,28.336
315087,10.680,26.000,-2.107,28.187
315099,10.733,26.120,-2.093,28.317
315111,10.627,26.213,-2.013,28.357
315123,10.667,26.267,-1.973,28.418
315134,10.720,26.093,-2.000,28.280
315146,10.680,26.027,-1.987,28.203
315158,10.693,26.213,-2.013,28.382
315170,10.680,26.160,-1.960,28.324
315181,10.680,26.253,-2.027,28.415
315193,10.613,25.960,-2.160,28.129
315205,10.653,26.147,-2.040,28.307
315239,10.773,26.213,-2.027,28.413
315251,10.813,26.173,-2.093,28.396
315262,10.653,26.147,-1.947,28.301
315274,10.733,26.147,-1.960,28.332
315286,10.827,26.093,-2.080,28.327
315298,10.773,26.053,-2.107,28.272
315310,10.640,26.160,-2.027,28.314
315321,10.667,26.280,-1.920,28.427
315333,10.680,26.160,-2.080,28.333
315345,10.507,26.147,-2.200,28.264
315357,10.613,26.267,-1.893,28.393
315368,10.667,26.120,-1.947,28.281
315380,10.840,26.040,-2.133,28.287
315392,10.680,26.040,-2.040,28.219
315404,10.600,26.160,-2.013,28.298
315438,10.693,26.080,-2.053,28.262
315450,10.667,26.160,-2.067,28.327
315461,10.693,26.240,-1.987,28.405
315473,10.667,26.200,-2.013,28.360
315485,10.733,26.107,-2.080,28.304
315497,10.667,26.013,-2.000,28.186
315508,10.613,26.093,-2.040,28.243
315520,10.613,26.240,-1.933,28.371
315532,10.547,26.080,-2.040,28.206
315544,10.733,26.133,-1.933,28.318
315555,10.573,26.213,-1.933,28.331
315567,10.773,26.267,-1.973,28.459
315579,10.627,26.093,-2.107,28.253
315591,10.613,26.107,-2.013,28.253
315603,10.693,26.147,-2.000,28.320
315614,10.627,26.160,-1.987,28.306
315648,10.520,26.253,-2.040,28.356
315660,10.560,26.200,-1.973,28.317
315672,10.600,26.160,-1.973,28.295
315684,10.680,26.120,-2.067,28.295
315695,10.680,26.080,-1.973,28.251
315707,10.627,26.120,-1.960,28.267
315719,10.680,26.133,-2.027,28.304
315731,10.493,26.120,-2.120,28.229
315743,10.613,26.080,-1.907,28.221
315754,10.693,26.347,-1.973,28.502
315766,10.760,26.160,-2.053,28.361
315778,10.707,26.147,-1.987,28.324
315790,10.627,26.133,-1.973,28.280
315801,10.760,26.133,-1.867,28.323
315813,10.667,26.187,-2.027,28.348
315847,10.680,26.147,-2.107,28.322
315859,10.600,26.253,-1.987,28.382
315871,10.827,26.187,-1.973,28.405
315882,10.733,26.093,-2.013,28.286
315894,10.640,26.080,-1.947,28.234
315906,10.653,26.213,-1.840,28.355
315918,10.800,26.240,-2.000,28.446
315930,10.560,26.253,-2.120,28.377
315941,10.507,26.160,-1.987,28.261
315953,10.653,26.253,-1.987,28.402
315965,10.787,26.267,-2.000,28.466
315977,10.653,26.067,-2.013,28.232
315988,10.613,26.213,-2.133,28.361
316000,10.707,26.280,-2.000,28.448
316012,10.747,26.133,-2.040,28.330
316046,10.560,26.173,-2.053,28.298
316058,10.693,26.240,-1.960,28.403
316069,10.800,26.133,-2.040,28.351
316081,10.560,26.120,-2.040,28.248
316093,10.640,26.093,-1.907,28.244
316105,10.707,26.120,-2.107,28.308
316117,10.733,26.240,-2.000,28.421
316128,10.627,26.120,-2.027,28.272
316140,10.600,26.120,-1.947,28.256
316152,10.733,26.267,-2.013,28.446
316164,10.720,26.133,-1.987,28.316
316175,10.573,26.067,-2.093,28.207
316187,10.653,26.293,-1.947,28.436
316199,10.867,26.040,-2.053,28.291
316211,10.813,26.093,-2.053,28.320
316245,10.533,26.133,-2.067,28.252
316256,10.640,26.333,-2.040,28.475
316268,10.667,26.200,-2.120,28.367
316280,10.613,26.187,-1.920,28.321
316292,10.587,26.200,-1.933,28.324
316304,10.813,26.093,-1.947,28.312
316315,10.627,26.027,-1.960,28.181
316327,10.733,26.200,-1.960,28.381
316339,10.560,26.227,-1.947,28.340
316351,10.533,26.267,-1.947,28.367
316362,10.733,26.133,-2.107,28.330
316374,10.640,26.200,-2.107,28.356
316386,10.707,26.200,-1.920,28.368
316398,10.693,26.120,-2.040,28.298
316410,10.613,26.160,-2.013,28.303
316444,10.600,26.280,-1.987,28.407
316455,10.720,26.147,-1.960,28.327
316467,10.667,26.080,-1.947,28.244
316479,10.547,26.080,-1.853,28.193
316491,10.653,26.347,-1.920,28.484
316502,10.667,26.093,-1.920,28.255
316514,10.627,26.253,-1.960,28.390
316526,10.560,26.240,-1.867,28.347
316538,10.453,26.360,-1.987,28.427
316550,10.760,26.307,-2.027,28.494
316561,10.640,26.173,-1.947,28.320
316573,10.640,26.267,-1.933,28.406
316585,10.773,26.293,-1.893,28.478
316597,10.667,26.160,-1.987,28.321
316608,10.653,26.213,-1.920,28.361
316642,10.733,26.267,-2.013,28.446
316654,10.747,26.227,-2.173,28.426
316666,10.760,26.147,-2.067,28.350
