Timestamp(ms),M_x(µT),M_y(µT),M_z(µT),M(µT)
5773,13.027,-71.360,23.453,76.236
5785,12.973,-71.267,23.440,76.136
5797,13.000,-71.360,23.347,76.199
5808,13.027,-71.307,23.347,76.154
5820,13.000,-71.360,23.293,76.183
5832,12.867,-71.267,23.427,76.114
5844,13.027,-71.120,23.347,75.979
5856,13.133,-71.333,23.307,76.185
5867,13.027,-71.253,23.267,76.079
5879,12.960,-71.253,23.413,76.113
5913,13.040,-71.293,23.333,76.140
5925,13.067,-71.293,23.320,76.140
5937,13.027,-71.147,23.293,75.988
5948,13.000,-71.267,23.387,76.124
5960,13.067,-71.387,23.267,76.211
5972,12.987,-71.320,23.347,76.159
5984,12.973,-71.173,23.360,76.024
5995,13.000,-71.333,23.400,76.191
6007,13.107,-71.347,23.360,76.209
6019,12.973,-71.453,23.373,76.290
6031,13.053,-71.293,23.347,76.146
6043,12.947,-71.307,23.320,76.132
6054,13.080,-71.440,23.360,76.292
6066,13.067,-71.347,23.387,76.210
6078,13.013,-71.267,23.480,76.155
6112,13.013,-71.400,23.267,76.214
6124,12.987,-71.360,23.240,76.164
6135,12.920,-71.213,23.387,76.061
6147,13.120,-71.240,23.440,76.136
6159,13.067,-71.347,23.387,76.210
6171,12.827,-71.267,23.293,76.066
6182,12.947,-71.227,23.267,76.041
6194,13.000,-71.267,23.360,76.116
6206,13.013,-71.307,23.373,76.160
6218,12.987,-71.293,23.387,76.147
6230,13.107,-71.200,23.453,76.100
6241,13.053,-71.360,23.413,76.229
6253,12.973,-71.280,23.307,76.107
6265,12.973,-71.267,23.307,76.095
6299,12.947,-71.280,23.320,76.107
6311,13.080,-71.373,23.280,76.205
6322,12.947,-71.333,23.400,76.182
6334,12.973,-71.227,23.507,76.119
6346,13.000,-71.280,23.360,76.128
6358,12.987,-71.360,23.427,76.221
6369,13.000,-71.413,23.480,76.290
6381,13.040,-71.307,23.293,76.140
6393,13.187,-71.280,23.347,76.156
6405,12.867,-71.293,23.347,76.114
6417,12.880,-71.373,23.480,76.232
6428,13.013,-71.280,23.373,76.135
6440,13.107,-71.373,23.400,76.246
6452,12.987,-71.373,23.347,76.209
6464,12.920,-71.307,23.373,76.144
6498,13.133,-71.293,23.307,76.147
6509,13.000,-71.293,23.307,76.125
6521,13.013,-71.360,23.307,76.189
6533,13.053,-71.293,23.493,76.191
6545,13.093,-71.360,23.480,76.256
6556,12.920,-71.293,23.333,76.119
6568,13.013,-71.347,23.400,76.205
6580,13.000,-71.253,23.480,76.140
6592,13.053,-71.413,23.267,76.234
6604,13.040,-71.333,23.267,76.157
6615,12.840,-71.240,23.387,76.072
6627,12.987,-71.240,23.280,76.064
6639,13.133,-71.187,23.373,76.068
6651,12.853,-71.293,23.253,76.083
6662,13.080,-71.240,23.427,76.125
6696,12.853,-71.413,23.360,76.228
6708,12.973,-71.373,23.320,76.199
6720,12.960,-71.293,23.453,76.163
6732,13.053,-71.147,23.467,76.046
6743,13.000,-71.373,23.520,76.265
6755,12.960,-71.400,23.347,76.230
6767,13.040,-71.227,23.533,76.139
6779,12.907,-71.240,23.467,76.108
6791,12.933,-71.400,23.413,76.246
6802,12.920,-71.280,23.440,76.139
6814,12.960,-71.293,23.453,76.163
6826,13.040,-71.293,23.427,76.168
6838,13.053,-71.227,23.333,76.079
6849,13.000,-71.333,23.307,76.162
6861,13.013,-71.280,23.467,76.163
6895,12.920,-71.387,23.400,76.227
6907,13.040,-71.253,23.413,76.127
6919,12.867,-71.240,23.347,76.064
6930,13.133,-71.347,23.493,76.255
6942,12.960,-71.280,23.360,76.122
6954,12.853,-71.320,23.467,76.174
6966,13.000,-71.267,23.440,76.140
6978,13.147,-71.413,23.440,76.303
6989,12.920,-71.400,23.307,76.211
7001,12.973,-71.320,23.453,76.190
7013,12.947,-71.213,23.507,76.102
7025,13.067,-71.333,23.387,76.198
7037,13.013,-71.280,23.400,76.143
7048,12.947,-71.280,23.413,76.136
7060,12.987,-71.187,23.453,76.067
7094,13.120,-71.373,23.373,76.240
7106,12.973,-71.387,23.320,76.211
7118,13.040,-71.240,23.427,76.118
7129,13.080,-71.160,23.427,76.050
7141,12.987,-71.360,23.413,76.217
7153,12.853,-71.333,23.387,76.162
7165,12.973,-71.400,23.453,76.265
7176,13.027,-71.333,23.480,76.220
7188,13.013,-71.427,23.427,76.288
7200,12.920,-71.427,23.360,76.252
7212,12.947,-71.360,23.387,76.202
7224,13.093,-71.333,23.333,76.186
7235,12.987,-71.267,23.360,76.114
7247,12.893,-71.280,23.427,76.131
7259,13.120,-71.227,23.453,76.128
7293,12.933,-71.320,23.360,76.154
7305,12.987,-71.320,23.467,76.196
7316,13.067,-71.293,23.533,76.206
7328,13.080,-71.347,23.373,76.209
7340,12.973,-71.333,23.320,76.161
7352,12.907,-71.267,23.440,76.125
7363,12.867,-71.427,23.533,76.296
7375,12.987,-71.413,23.360,76.251
7387,12.680,-71.373,23.413,76.178
7399,12.600,-71.333,23.360,76.111
7411,12.640,-71.333,23.360,76.118
7422,12.693,-71.480,23.347,76.260
7434,12.747,-71.440,23.360,76.235
7446,12.547,-71.240,23.360,76.015
7458,12.760,-71.360,23.373,76.167
7469,12.640,-71.440,23.293,76.197
7503,12.627,-71.373,23.240,76.116
7515,12.533,-71.387,23.253,76.117
7527,12.507,-71.427,23.293,76.163
7539,12.453,-71.373,23.227,76.084
7550,12.520,-71.387,23.267,76.119
7562,12.520,-71.373,23.147,76.070
7574,12.547,-71.493,23.200,76.203
7586,12.480,-71.427,23.253,76.146
7598,12.560,-71.413,23.293,76.159
7609,12.520,-71.387,23.160,76.087
7621,12.467,-71.453,23.213,76.157
7633,12.587,-71.480,23.333,76.238
7645,12.507,-71.400,23.333,76.150
7656,12.600,-71.400,23.240,76.137
7668,12.507,-71.347,23.240,76.071
7702,12.627,-71.333,23.307,76.099
7714,12.627,-71.373,23.240,76.116
7726,12.480,-71.413,23.160,76.105
7738,12.520,-71.427,23.280,76.161
7749,12.547,-71.453,23.267,76.186
7761,12.640,-71.453,23.213,76.185
7773,12.507,-71.560,23.213,76.263
7785,12.453,-71.413,23.213,76.117
7796,12.573,-71.387,23.187,76.104
7808,12.627,-71.400,23.253,76.145
7820,12.627,-71.440,23.187,76.163
7832,12.507,-71.427,23.253,76.151
7844,12.467,-71.307,23.253,76.031
7855,12.627,-71.387,23.187,76.112
7867,12.480,-71.467,23.253,76.184
7901,12.533,-71.400,23.227,76.122
7913,12.547,-71.440,23.160,76.141
7925,12.520,-71.440,23.267,76.169
7936,12.547,-71.387,23.187,76.099
7948,12.493,-71.400,23.280,76.131
7960,12.520,-71.480,23.280,76.211
7972,12.507,-71.467,23.227,76.180
7983,12.533,-71.347,23.213,76.068
7995,12.427,-71.307,23.307,76.041
8007,12.600,-71.493,23.147,76.196
8019,12.533,-71.320,23.213,76.043
8031,12.480,-71.347,23.280,76.079
8042,12.680,-71.320,23.213,76.067
8054,12.573,-71.413,23.347,76.178
8066,12.613,-71.440,23.373,76.217
8100,12.760,-71.480,23.373,76.279
8112,12.720,-71.507,23.347,76.289
8123,12.640,-71.480,23.360,76.255
8135,12.680,-71.413,23.360,76.199
8147,12.733,-71.413,23.347,76.204
8159,12.587,-71.467,23.360,76.234
8170,12.667,-71.547,23.293,76.302
8182,12.707,-71.320,23.373,76.120
8194,12.827,-71.440,23.333,76.241
8206,12.720,-71.467,23.413,76.272
8218,12.707,-71.480,23.440,76.291
8229,12.667,-71.307,23.400,76.109
8241,12.747,-71.373,23.413,76.189
8253,12.813,-71.507,23.373,76.313
8265,12.667,-71.427,23.333,76.201
8299,12.827,-71.467,23.373,76.278
8310,12.747,-71.520,23.307,76.294
8322,12.707,-71.427,23.387,76.224
8334,12.707,-71.400,23.427,76.212
8346,12.733,-71.427,23.333,76.213
8357,12.680,-71.333,23.307,76.108
8369,12.600,-71.413,23.360,76.186
8381,12.747,-71.400,23.347,76.194
8393,12.720,-71.427,23.280,76.194
8405,12.720,-71.387,23.387,76.189
8416,12.520,-71.400,23.413,76.177
8428,12.747,-71.480,23.333,76.265
8440,12.773,-71.413,23.280,76.190
8452,12.800,-71.507,23.400,76.319
8463,12.707,-71.387,23.413,76.195
8475,12.800,-71.493,23.373,76.298
8509,12.653,-71.373,23.227,76.117
8521,12.707,-71.387,23.360,76.179
8533,12.867,-71.427,23.320,76.231
8544,12.853,-71.453,23.347,76.262
8556,12.747,-71.507,23.533,76.351
8568,12.627,-71.427,23.453,76.232
8580,12.747,-71.400,23.320,76.186
8592,12.813,-71.480,23.387,76.292
8603,12.600,-71.440,23.360,76.211
8615,12.760,-71.360,23.467,76.195
8627,12.867,-71.427,23.373,76.247
8639,12.640,-71.440,23.320,76.205
8650,12.773,-71.440,23.480,76.277
8662,12.880,-71.440,23.533,76.311
8674,12.853,-71.480,23.467,76.324
8708,12.720,-71.507,23.413,76.310
8720,12.800,-71.360,23.440,76.194
8732,12.760,-71.427,23.413,76.242
8743,12.773,-71.467,23.333,76.257
8755,12.667,-71.533,23.440,76.334
8767,12.693,-71.320,23.467,76.147
8779,12.840,-71.360,23.307,76.160
8790,12.693,-71.453,23.387,76.247
8802,12.680,-71.467,23.427,76.270
8814,12.747,-71.387,23.400,76.198
8826,12.693,-71.467,23.453,76.280
8837,12.787,-71.427,23.387,76.238
8849,12.813,-71.467,23.413,76.288
8861,12.773,-71.373,23.467,76.210
8873,12.893,-71.427,23.360,76.248
8907,12.787,-71.480,23.453,76.308
8919,12.667,-71.373,23.533,76.213
8930,12.827,-71.427,23.413,76.253
8942,12.587,-71.440,23.373,76.213
8954,12.680,-71.373,23.413,76.178
8966,12.720,-71.373,23.547,76.226
8977,12.827,-71.360,23.240,76.137
8989,12.733,-71.427,23.440,76.245
9001,12.653,-71.507,23.453,76.311
9013,12.760,-71.427,23.440,76.250
9024,12.867,-71.480,23.453,76.322
9036,12.827,-71.453,23.400,76.274
9048,12.653,-71.373,23.533,76.211
9060,12.667,-71.373,23.427,76.180
9072,12.747,-71.360,23.493,76.201
9106,12.680,-71.453,23.520,76.286
9117,12.693,-71.360,23.533,76.205
9129,12.800,-71.413,23.427,76.240
9141,12.680,-71.413,23.427,76.220
9153,12.667,-71.453,23.547,76.292
9164,12.733,-71.413,23.480,76.245
9176,12.733,-71.493,23.387,76.291
9188,12.827,-71.507,23.480,76.348
9200,12.640,-71.467,23.520,76.292
9212,12.760,-71.360,23.453,76.191
9223,12.800,-71.453,23.387,76.265
9235,12.787,-71.480,23.427,76.300
9247,12.760,-71.453,23.453,76.279
9259,12.813,-71.480,23.400,76.296
9270,12.773,-71.480,23.520,76.327
9304,12.733,-71.387,23.480,76.220
9316,12.840,-71.400,23.453,76.242
9328,12.800,-71.547,23.533,76.398
9340,12.747,-71.427,23.373,76.227
9351,12.693,-71.387,23.453,76.205
9363,12.733,-71.493,23.493,76.324
9375,12.747,-71.627,23.440,76.435
9387,12.587,-71.320,23.373,76.100
9399,12.760,-71.373,23.413,76.192
9410,12.733,-71.427,23.440,76.245
9422,12.760,-71.493,23.440,76.312
9434,12.693,-71.373,23.387,76.172
9446,12.693,-71.453,23.507,76.284
9457,12.827,-71.400,23.413,76.228
9469,12.827,-71.507,23.533,76.365
9503,12.720,-71.453,23.480,76.280
9515,12.707,-71.413,23.413,76.220
9527,12.667,-71.573,23.253,76.315
9538,12.747,-71.413,23.413,76.227
9550,12.640,-71.507,23.507,76.325
9562,12.760,-71.413,23.427,76.233
9574,12.733,-71.533,23.440,76.345
9586,12.707,-71.467,23.507,76.299
9597,12.613,-71.333,23.533,76.167
9609,12.760,-71.413,23.427,76.233
9621,12.720,-71.587,23.493,76.409
9633,12.760,-71.507,23.520,76.349
9644,12.827,-71.360,23.480,76.211
9656,12.840,-71.440,23.400,76.263
9668,12.720,-71.440,23.400,76.243
9702,12.733,-71.507,23.480,76.333
9714,12.840,-71.507,23.453,76.342
9726,12.707,-71.480,23.467,76.299
9737,12.693,-71.440,23.427,76.247
9749,12.747,-71.467,23.467,76.293
9761,12.787,-71.427,23.453,76.258
9773,12.853,-71.480,23.360,76.291
9784,12.653,-71.480,23.507,76.302
9796,12.680,-71.440,23.480,76.261
9808,12.733,-71.440,23.373,76.237
9820,12.653,-71.413,23.413,76.211
9831,12.653,-71.480,23.400,76.270
9843,12.800,-71.467,23.387,76.278
9855,12.813,-71.507,23.453,76.338
9867,12.693,-71.413,23.440,76.226
9901,12.707,-71.400,23.480,76.228
9913,12.747,-71.507,23.320,76.286
9924,12.693,-71.573,23.400,76.364
9936,12.733,-71.440,23.480,76.270
9948,12.667,-71.440,23.413,76.238
9960,12.747,-71.573,23.440,76.385
9971,12.827,-71.507,23.493,76.352
9983,12.760,-71.453,23.493,76.291
9995,12.787,-71.507,23.400,76.317
10007,12.840,-71.493,23.427,76.321
10019,12.747,-71.507,23.413,76.314
10030,12.733,-71.347,23.333,76.138
10042,12.720,-71.440,23.493,76.272
10054,12.627,-71.573,23.253,76.308
10066,12.707,-71.467,23.440,76.278
10100,12.800,-71.507,23.440,76.331
10111,12.907,-71.573,23.507,76.432
10123,12.880,-71.440,23.480,76.295
10135,12.693,-71.373,23.467,76.197
10147,12.800,-71.400,23.440,76.231
10158,12.667,-71.560,23.440,76.359
10170,12.733,-71.533,23.440,76.345
10182,12.680,-71.400,23.507,76.232
10194,12.747,-71.520,23.387,76.319
10206,12.587,-71.533,23.413,76.313
10217,12.747,-71.547,23.427,76.356
10229,12.787,-71.440,23.400,76.254
10241,12.853,-71.440,23.507,76.298
10253,12.720,-71.520,23.267,76.277
10264,12.840,-71.520,23.427,76.346
10298,12.760,-71.493,23.507,76.333
10310,12.693,-71.453,23.373,76.243
10322,12.653,-71.467,23.507,76.290
10334,12.600,-71.413,23.533,76.239
10346,12.853,-71.413,23.333,76.220
10357,12.707,-71.613,23.520,76.440
10369,12.667,-71.480,23.453,76.288
10381,12.800,-71.680,23.587,76.539
10393,12.747,-71.520,23.373,76.314
10404,12.773,-71.480,23.427,76.298
10416,12.613,-71.387,23.427,76.184
10428,12.787,-71.480,23.453,76.308
10440,12.867,-71.507,23.453,76.347
10452,12.773,-71.493,23.373,76.294
10463,12.613,-71.413,23.440,76.213
10497,12.760,-71.493,23.427,76.308
10509,12.707,-71.480,23.347,76.262
10521,12.773,-71.493,23.387,76.298
10533,12.773,-71.440,23.480,76.277
10544,12.907,-71.520,23.347,76.333
10556,12.667,-71.507,23.373,76.289
10568,12.627,-71.493,23.507,76.311
10580,12.800,-71.480,23.400,76.294
10591,12.760,-71.613,23.453,76.429
10603,12.693,-71.453,23.533,76.292
10615,12.707,-71.387,23.440,76.203
10627,12.653,-71.347,23.373,76.137
10639,12.800,-71.507,23.307,76.291
10650,12.787,-71.413,23.413,76.234
10662,12.747,-71.293,23.413,76.114
10674,12.773,-71.427,23.493,76.268
10708,12.680,-71.533,23.440,76.336
10720,12.587,-71.360,23.453,76.163
10731,12.813,-71.387,23.480,76.234
10743,12.840,-71.587,23.427,76.409
10755,12.667,-71.453,23.333,76.226
10767,12.693,-71.440,23.453,76.255
10778,12.787,-71.400,23.507,76.250
10790,12.773,-71.493,23.427,76.310
10802,12.653,-71.493,23.440,76.294
10814,12.747,-71.453,23.440,76.272
10826,12.800,-71.440,23.373,76.248
10837,12.827,-71.533,23.373,76.340
10849,12.800,-71.573,23.493,76.410
10861,12.893,-71.493,23.467,76.343
10895,12.773,-71.613,23.373,76.406
10907,12.773,-71.480,23.413,76.294
10918,12.747,-71.427,23.400,76.235
10930,12.720,-71.493,23.493,76.322
10942,12.733,-71.533,23.440,76.345
10954,12.733,-71.493,23.440,76.308
10966,12.747,-71.347,23.520,76.197
10977,12.960,-71.467,23.427,76.317
10989,12.760,-71.640,23.413,76.441
11001,12.733,-71.480,23.480,76.308
11013,12.733,-71.440,23.600,76.307
11024,12.747,-71.493,23.387,76.294
11036,12.627,-71.440,23.387,76.224
11048,12.747,-71.440,23.360,76.235
11060,12.760,-71.467,23.467,76.295
11094,12.680,-71.547,23.413,76.341
11105,12.747,-71.413,23.387,76.219
11117,12.733,-71.533,23.467,76.353
11129,12.760,-71.507,23.373,76.304
11141,12.853,-71.480,23.400,76.303
11153,12.613,-71.440,23.427,76.234
11164,12.760,-71.533,23.427,76.346
11176,12.653,-71.520,23.480,76.332
11188,12.800,-71.453,23.373,76.261
11200,12.627,-71.520,23.333,76.282
11211,12.800,-71.453,23.467,76.290
11223,12.893,-71.533,23.427,76.368
11235,12.600,-71.373,23.400,76.161
11247,12.813,-71.453,23.427,76.280
11259,12.707,-71.493,23.440,76.303
11270,12.813,-71.467,23.333,76.263
11304,12.853,-71.440,23.333,76.245
11316,12.773,-71.533,23.400,76.340
11328,12.920,-71.467,23.440,76.314
11340,12.920,-71.467,23.573,76.355
11351,12.733,-71.520,23.427,76.329
11363,12.693,-71.493,23.427,76.297
11375,12.827,-71.547,23.293,76.328
11387,12.747,-71.533,23.467,76.356
11399,12.707,-71.547,23.467,76.361
11410,12.920,-71.600,23.507,76.459
11422,12.853,-71.533,23.493,76.382
11434,12.680,-71.547,23.413,76.341
11446,12.827,-71.520,23.280,76.299
11457,12.733,-71.453,23.480,76.283
11469,12.787,-71.533,23.453,76.358
11503,12.760,-71.507,23.373,76.304
11515,12.827,-71.493,23.440,76.323
11527,12.773,-71.453,23.360,76.252
11538,12.800,-71.587,23.440,76.406
11550,12.773,-71.507,23.347,76.298
11562,12.747,-71.627,23.520,76.459
11574,12.760,-71.587,23.387,76.383
11586,12.680,-71.533,23.520,76.361
11597,12.840,-71.467,23.413,76.292
11609,12.880,-71.520,23.467,76.366
11621,12.893,-71.547,23.373,76.364
11633,12.747,-71.547,23.507,76.380
11644,12.880,-71.480,23.387,76.303
11656,12.720,-71.573,23.400,76.368
11668,12.773,-71.400,23.387,76.211
11702,12.800,-71.507,23.440,76.331
11714,12.813,-71.440,23.427,76.267
11726,12.747,-71.480,23.453,76.302
11737,12.680,-71.480,23.507,76.307
11749,12.640,-71.640,23.427,76.426
11761,12.840,-71.547,23.360,76.351
11773,12.627,-71.573,23.507,76.385
11784,12.627,-71.413,23.560,76.252
11796,12.707,-71.400,23.440,76.216
11808,12.867,-71.547,23.427,76.376
11820,12.600,-71.453,23.360,76.224
11831,12.640,-71.440,23.440,76.242
11843,12.880,-71.507,23.347,76.316
11855,12.800,-71.440,23.333,76.236
11867,12.773,-71.547,23.453,76.368
11901,12.760,-71.493,23.520,76.337
11913,12.840,-71.507,23.333,76.305
11924,12.667,-71.493,23.400,76.284
11936,12.653,-71.507,23.547,76.340
11948,12.760,-71.573,23.533,76.416
11960,12.707,-71.440,23.360,76.229
11971,12.680,-71.560,23.427,76.357
11983,12.720,-71.400,23.480,76.230
11995,12.693,-71.587,23.453,76.393
12007,12.827,-71.547,23.373,76.353
12019,12.787,-71.533,23.307,76.313
12030,12.773,-71.493,23.427,76.310
12042,12.787,-71.480,23.427,76.300
12054,12.853,-71.507,23.347,76.312
12066,12.720,-71.507,23.347,76.289
12100,12.747,-71.493,23.467,76.318
12111,12.827,-71.573,23.360,76.374
12123,12.773,-71.507,23.400,76.315
12135,12.840,-71.453,23.520,76.313
12147,12.773,-71.627,23.400,76.427
12158,12.733,-71.587,23.400,76.383
12170,12.787,-71.533,23.480,76.366
12182,12.800,-71.467,23.373,76.273
12194,12.840,-71.520,23.360,76.326
12206,12.707,-71.600,23.427,76.399
12217,12.693,-71.587,23.400,76.376
12229,12.747,-71.493,23.400,76.298
12241,12.920,-71.520,23.453,76.368
12253,12.747,-71.613,23.413,76.414
12264,12.640,-71.493,23.507,76.313
12298,12.853,-71.480,23.373,76.295
12310,12.733,-71.560,23.320,76.333
12322,12.587,-71.507,23.373,76.275
12334,12.653,-71.533,23.520,76.356
12345,12.813,-71.440,23.387,76.255
12357,12.747,-71.640,23.453,76.451
12369,12.667,-71.533,23.413,76.326
12381,12.827,-71.400,23.467,76.244
12393,12.747,-71.560,23.333,76.340
12404,12.800,-71.467,23.347,76.265
12416,12.667,-71.520,23.533,76.350
12428,12.840,-71.480,23.427,76.309
12440,12.880,-71.547,23.440,76.382
12451,12.800,-71.560,23.413,76.373
12463,12.720,-71.547,23.453,76.360
12497,12.880,-71.533,23.427,76.366
12509,12.747,-71.507,23.440,76.322
12521,12.627,-71.507,23.453,76.307
12533,12.867,-71.480,23.427,76.314
12544,12.773,-71.547,23.467,76.373
12556,12.720,-71.507,23.413,76.310
12568,12.787,-71.600,23.467,76.425
12580,12.787,-71.453,23.493,76.296
12591,12.773,-71.773,23.387,76.560
12603,12.560,-71.507,23.440,76.291
12615,12.680,-71.547,23.400,76.337
12627,12.840,-71.560,23.453,76.392
12638,12.933,-71.600,23.387,76.425
12650,12.907,-71.613,23.373,76.429
12662,12.707,-71.547,23.373,76.333
12674,12.800,-71.600,23.427,76.415
12708,12.720,-71.640,23.307,76.402
12720,12.707,-71.453,23.387,76.249
12731,12.707,-71.373,23.533,76.220
12743,12.813,-71.667,23.507,76.504
12755,12.760,-71.573,23.480,76.399
12767,12.680,-71.427,23.427,76.232
12778,12.880,-71.507,23.507,76.365
12790,12.760,-71.547,23.427,76.358
12802,12.667,-71.507,23.507,76.330
12814,12.707,-71.400,23.467,76.224
12826,12.680,-71.533,23.453,76.340
12837,12.720,-71.613,23.413,76.410
12849,12.787,-71.507,23.413,76.321
12861,12.720,-71.440,23.427,76.251
12873,12.747,-71.587,23.360,76.373
12907,12.680,-71.587,23.480,76.399
12918,12.680,-71.480,23.280,76.237
12930,12.720,-71.480,23.480,76.305
12942,12.693,-71.573,23.240,76.315
12954,12.693,-71.560,23.453,76.368
12965,12.707,-71.467,23.533,76.307
12977,12.787,-71.387,23.507,76.237
12989,12.587,-71.613,23.480,76.408
13001,12.600,-71.480,23.493,76.289
13013,12.667,-71.493,23.413,76.288
13024,12.893,-71.600,23.547,76.467
13036,12.747,-71.613,23.453,76.426
13048,12.680,-71.600,23.427,76.395
13060,12.800,-71.520,23.373,76.323
13071,12.880,-71.400,23.333,76.212
13105,12.507,-71.520,23.387,76.279
13117,12.800,-71.560,23.387,76.365
13129,12.773,-71.507,23.387,76.311
13141,12.627,-71.453,23.293,76.208
13153,12.680,-71.667,23.360,76.437
13164,12.640,-71.520,23.387,76.301
13176,12.880,-71.520,23.240,76.296
13188,12.760,-71.680,23.387,76.471
13200,12.547,-71.440,23.480,76.239
13211,12.800,-71.600,23.453,76.423
13223,12.747,-71.573,23.333,76.352
13235,12.733,-71.613,23.320,76.383
13247,12.653,-71.507,23.520,76.332
13259,12.827,-71.600,23.507,76.444
13270,12.747,-71.547,23.480,76.372
13304,12.667,-71.560,23.493,76.375
13316,12.680,-71.520,23.347,76.295
13328,12.560,-71.613,23.493,76.408
13340,12.573,-71.547,23.360,76.307
13351,12.560,-71.480,23.320,76.230
13363,12.560,-71.587,23.347,76.338
13375,12.493,-71.533,23.347,76.277
13387,12.520,-71.613,23.347,76.356
13398,12.440,-71.493,23.427,76.255
13410,12.480,-71.507,23.427,76.274
13422,12.293,-71.680,23.187,76.333
13434,12.333,-71.440,23.427,76.188
13446,12.427,-71.480,23.373,76.224
13457,12.507,-71.533,23.333,76.275
13469,12.387,-71.640,23.400,76.376
13503,12.480,-71.533,23.293,76.258
13515,12.427,-71.533,23.320,76.258
13527,12.480,-71.720,23.187,76.401
13538,12.320,-71.480,23.347,76.199
13550,12.413,-71.507,23.333,76.235
13562,12.453,-71.653,23.307,76.371
13574,12.413,-71.640,23.267,76.339
13586,12.387,-71.560,23.333,76.280
13597,12.547,-71.413,23.373,76.181
13609,12.507,-71.547,23.427,76.316
13621,12.653,-71.573,23.400,76.357
13633,12.507,-71.493,23.453,76.274
13644,12.707,-71.573,23.600,76.427
13656,12.787,-71.493,23.467,76.325
13668,12.800,-71.640,23.693,76.534
13680,12.667,-71.467,23.640,76.333
13714,12.760,-71.680,23.640,76.549
13726,12.707,-71.493,23.573,76.344
13737,12.627,-71.467,23.680,76.339
13749,12.760,-71.467,23.760,76.386
13761,12.747,-71.667,23.573,76.513
13773,12.813,-71.627,23.707,76.528
13784,12.640,-71.480,23.573,76.321
13796,12.693,-71.547,23.560,76.388
13808,12.827,-71.507,23.573,76.377
13820,12.587,-71.573,23.453,76.362
13831,12.680,-71.520,23.467,76.332
13843,12.720,-71.587,23.600,76.442
13855,12.867,-71.560,23.573,76.434
13867,12.773,-71.547,23.533,76.393
13879,12.627,-71.427,23.560,76.265
13913,12.813,-71.573,23.467,76.404
13924,12.853,-71.560,23.493,76.407
13936,12.853,-71.440,23.707,76.360
13948,12.827,-71.600,23.653,76.489
13960,12.920,-71.640,23.627,76.534
13971,12.827,-71.573,23.667,76.468
13983,12.800,-71.560,23.720,76.468
13995,12.920,-71.520,23.680,76.438
14007,12.853,-71.693,23.640,76.577
14019,12.787,-71.640,23.720,76.540
